uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,38,13:10:03,6,0.0547833197056417,1498776.0,0.0543744889615698,0.0539656582174978,3.082469452356345e-07,0.0535568274734259,2.5914201018471014e-06,0.053147996729354,9.90351631279147e-08,0.052739165985282,4.555617503884077e-06,0.0523303352412101,2.2365441006387403e-06,0.0547833197056417,1.6275356179138896e-05,0.0551921504497137,2.038473774382911e-06,0.0556009811937856,1.1496331853098764e-05,0.0560098119378575,4.2089944329363753e-07,0.0564186426819295,3.136113499050633e-07,0,0,0,0,0
1,38,13:10:06,6,0.0539656582174978,1557768.0,0.0537612428454619,0.0535568274734259,2.4372553645779808e-06,0.053147996729354,1.402998144312125e-07,0.052739165985282,4.555617503884077e-06,0.0523303352412101,1.8073917270844437e-06,0.0519215044971381,4.337740145002664e-07,0.0539656582174978,7.840283747626581e-07,0.0543744889615698,8.252930260659559e-09,0.0547833197056417,1.6110297573925706e-05,0.0551921504497137,2.583167171586442e-06,0.0556009811937856,1.3906187489211357e-05,0,0,0,0,0
2,38,13:10:09,6,0.053147996729354,3889277.0,0.0533524121013899,0.053147996729354,1.3468782185396401e-07,0.052739165985282,4.555617503884077e-06,0.0523303352412101,1.8073917270844437e-06,0.0519215044971381,4.337740145002664e-07,0.0515126737530662,7.345107931987008e-07,0.0535568274734259,5.6119925772485e-07,0.0539656582174978,8.005342352839772e-07,0.0543744889615698,1.237939539098934e-07,0.0547833197056417,8.492842943336932e-06,0.0551921504497137,2.847260939927548e-06,0,0,0,0,0
3,38,13:10:12,6,0.0539656582174978,1285535.0,0.0537612428454619,0.0535568274734259,8.252930260659559e-09,0.053147996729354,1.6505860521319118e-06,0.052739165985282,2.866407738132278e-06,0.0523303352412101,1.8073917270844437e-06,0.0519215044971381,4.337740145002664e-07,0.0539656582174978,3.821106710685376e-06,0.0543744889615698,4.704170248575949e-07,0.0547833197056417,1.0192946577032802e-05,0.0551921504497137,2.880272660970186e-06,0.0556009811937856,1.4062993164163887e-05,0,0,0,0,0
4,38,13:10:15,6,0.053147996729354,2339018.0,0.0529435813573182,0.052739165985282,7.701634519247501e-07,0.0523303352412101,1.8073917270844437e-06,0.0519215044971381,3.9250936319696875e-07,0.0515126737530662,7.757754445019985e-07,0.0511038430089942,4.5391116433627574e-07,0.053147996729354,4.258512014500333e-06,0.0535568274734259,1.4525157258760824e-06,0.0539656582174978,7.898054259451198e-06,0.0543744889615698,1.1141455851890403e-06,0.0547833197056417,1.1851785559425373e-05,0,0,0,0,0
5,38,13:10:18,6,0.0535568274734259,3084340.0,0.052943581357318,0.0523303352412101,1.5267920982220184e-06,0.0519215044971381,3.9250936319696875e-07,0.0515126737530662,7.922813050233176e-07,0.0511038430089942,4.5391116433627574e-07,0.0506950122649223,7.196555187295135e-06,0.0535568274734259,4.85008205558441e-06,0.0539656582174978,1.1653137528051298e-05,0.0543744889615698,1.7496212152598264e-06,0.0547833197056417,1.2181902769851756e-05,0.0551921504497137,2.7152140557569947e-06,0,0,0,0,0
6,38,13:10:21,6,0.0523303352412101,855132.0,0.052739165985282,0.0523303352412101,9.986045615398069e-07,0.0519215044971381,3.9250936319696875e-07,0.0515126737530662,7.922813050233176e-07,0.0511038430089942,1.0233633523217851e-06,0.0506950122649223,7.221313978077114e-06,0.053147996729354,1.402998144312125e-07,0.0535568274734259,4.899599637148367e-06,0.0539656582174978,1.2668247950112424e-05,0.0543744889615698,1.7083565639565288e-06,0.0547833197056417,1.2388226026368245e-05,0,0,0,0,0
7,38,13:10:24,6,0.0523303352412101,1990364.0,0.0517170891251022,0.0515126737530662,3.301172104263824e-07,0.0511038430089942,8.54673457793904e-07,0.0506950122649223,7.246072768859092e-06,0.0502861815208504,5.034287459002331e-07,0.0498773507767784,1.7248624244778478e-06,0.0519215044971381,1.402998144312125e-07,0.0523303352412101,3.722071547557461e-06,0.052739165985282,3.218642801657228e-07,0.053147996729354,3.3011721042638234e-08,0.0535568274734259,3.100460840324583e-06,0,0,0,0,0
8,38,13:10:27,6,0.0523303352412101,620248.0,0.0521259198691741,0.0519215044971381,7.427637234593603e-08,0.0515126737530662,3.878877222509993e-07,0.0511038430089942,1.1765377379596268e-06,0.0506950122649223,7.782513235801964e-06,0.0502861815208504,5.034287459002331e-07,0.0523303352412101,1.1719160970136574e-05,0.052739165985282,2.43461442689457e-06,0.053147996729354,9.73845770757828e-07,0.0535568274734259,2.6960672575522647e-06,0.0539656582174978,1.290758292767155e-05,0,0,0,0,0
9,38,13:10:30,6,0.0515126737530662,3237378.0,0.0513082583810302,0.0511038430089942,1.6139430417745831e-06,0.0506950122649223,7.86504253840856e-06,0.0502861815208504,5.034287459002331e-07,0.0498773507767784,1.700103633695869e-06,0.0494685200327065,7.592695839806795e-07,0.0515126737530662,7.67522514241339e-07,0.0519215044971381,6.932461418954029e-07,0.0523303352412101,7.163543466252497e-06,0.052739165985282,1.1488078922838106e-05,0.053147996729354,1.5598038192646566e-06,0,0,0,0,0
