uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,35,09:40:03,5,-0.000865800865801,0.0,-0.0012987012987013,-0.0017316017316018,5.485086415708118e-06,-0.0025974025974027,4.1686656759381695e-05,-0.0034632034632035,2.0843328379690847e-05,-0.0043290043290044,4.973145016908693e-05,-0.0051948051948051,3.839560490995682e-05,-0.000865800865801,1.1701517686843983e-05,0.0,9.141810692846862e-06,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,2,2,2,2,2
1,35,09:40:06,5,-0.000865800865801,23080.0,-0.0012987012987013,-0.0017316017316018,6.874641641020841e-05,-0.0025974025974027,4.1686656759381695e-05,-0.0034632034632035,2.0843328379690847e-05,-0.0043290043290044,4.973145016908693e-05,-0.0051948051948051,3.839560490995682e-05,-0.000865800865801,4.388069132566494e-06,0.0,1.2798534969985606e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,2,2,2,2,2
2,35,09:40:09,5,-0.000865800865801,15002.0,-0.0004329004329004,-0.000865800865801,1.3529879825413356e-05,-0.0017316017316018,7.094045097649165e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,-0.0043290043290044,4.973145016908693e-05,0.0,1.2798534969985606e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.3529879825413356e-05,2,2,2,1,1
3,35,09:40:12,5,-0.000865800865801,0.0,-0.0004329004329004,-0.000865800865801,1.7186604102552102e-05,-0.0017316017316018,7.861957195848302e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,-0.0043290043290044,4.973145016908693e-05,0.0,1.2798534969985606e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.3529879825413356e-05,2,2,2,1,2
4,35,09:40:15,5,-0.000865800865801,0.0,-0.0004329004329004,-0.000865800865801,4.790308803051756e-05,-0.0017316017316018,7.861957195848302e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,-0.0043290043290044,4.973145016908693e-05,0.0,1.2798534969985606e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.3529879825413356e-05,2,2,2,1,2
5,35,09:40:18,5,-0.000865800865801,0.0,-0.0004329004329004,-0.000865800865801,4.936577774137306e-05,-0.0017316017316018,7.861957195848302e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,-0.0043290043290044,4.973145016908693e-05,0.0,1.2798534969985606e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.535824196398273e-05,2,2,2,1,1
6,35,09:40:21,5,-0.000865800865801,55422.0,-0.0004329004329004,-0.000865800865801,4.826876045823143e-05,-0.0017316017316018,7.861957195848302e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,-0.0043290043290044,4.973145016908693e-05,0.0,1.8283621385693724e-06,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.5723914391696602e-05,2,2,2,1,1
7,35,09:40:24,5,0.0,5775.0,0.0004329004329004,0.0,3.6201570343673576e-05,-0.000865800865801,4.826876045823143e-05,-0.0017316017316018,7.861957195848302e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,0.0008658008658009,1.0970172831416235e-05,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.5723914391696602e-05,0.0043290043290042,3.839560490995682e-05,1,1,2,1,1
8,35,09:40:27,5,0.0,35805.0,0.0004329004329004,0.0,2.7059759650826712e-05,-0.000865800865801,4.826876045823143e-05,-0.0017316017316018,7.825389953076914e-05,-0.0025974025974027,2.5597069939971213e-05,-0.0034632034632035,2.8156776933968332e-05,0.0008658008658009,9.507483120560736e-06,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.5723914391696602e-05,0.0043290043290042,3.839560490995682e-05,2,1,2,1,1
9,35,09:40:30,5,0.0,0.0,0.0004329004329004,0.0,2.7059759650826712e-05,-0.000865800865801,5.192548473537018e-05,-0.0017316017316018,7.825389953076914e-05,-0.0025974025974027,1.6455259247124352e-05,-0.0034632034632035,2.8156776933968332e-05,0.0008658008658009,9.507483120560736e-06,0.0017316017316015,1.7186604102552102e-05,0.0025974025974024,3.6567242771387448e-06,0.0034632034632033,1.5723914391696602e-05,0.0043290043290042,3.839560490995682e-05,2,1,2,1,1
