uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,55,09:40:03,3,0.0118110236220472,85067.0,0.013779527559055,0.0118110236220472,5.333146974229946e-06,0.0078740157480314,8.48513264103531e-05,0.0039370078740157,8.989705827818741e-05,0.0,8.312683577197934e-05,-0.0039370078740158,3.5224318039375035e-05,0.0157480314960629,0.0001214360759533,0.0196850393700787,4.483675659771763e-05,0.0236220472440944,9.944562681288654e-05,0.0275590551181101,0.000129688083008,0.0314960629921259,0.0001830195527503,1,1,1,0,2
1,55,09:40:06,3,0.0078740157480314,53420.0,0.0118110236220474,0.0078740157480314,8.552196165860955e-05,0.0039370078740157,8.989705827818741e-05,0.0,8.312683577197934e-05,-0.0039370078740158,3.618236839402712e-05,-0.0078740157480314,4.470901655043069e-06,0.0157480314960629,0.0001214360759533,0.0196850393700787,4.483675659771763e-05,0.0236220472440944,9.94136918010648e-05,0.0275590551181101,0.0001328815841902,0.0314960629921259,0.0001830195527503,2,2,2,0,2
2,55,09:40:09,3,0.0078740157480314,63477.0,0.0098425196850393,0.0078740157480314,8.596905182411386e-05,0.0039370078740157,8.989705827818741e-05,0.0,8.312683577197934e-05,-0.0039370078740158,3.618236839402712e-05,-0.0078740157480314,4.470901655043069e-06,0.0118110236220472,1.0666293948459892e-05,0.0157480314960629,0.0001214360759533,0.0196850393700787,4.483675659771763e-05,0.0236220472440944,9.94136918010648e-05,0.0275590551181101,0.0001328815841902,2,2,2,1,2
3,55,09:40:12,3,0.0157480314960629,89450.0,0.013779527559055,0.0118110236220472,2.7080890024832305e-05,0.0078740157480314,9.229218416481762e-05,0.0039370078740157,8.351005591384017e-05,0.0,8.280748565376198e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,0.0001209889857878,0.0196850393700787,4.483675659771763e-05,0.0236220472440944,9.94136918010648e-05,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001830195527503,1,1,1,1,2
4,55,09:40:15,3,0.0118110236220472,58596.0,0.013779527559055,0.0118110236220472,2.0119057447693807e-05,0.0078740157480314,9.28989493894306e-05,0.0039370078740157,8.351005591384017e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,7.113843233409956e-05,0.0196850393700787,4.164325541554401e-05,0.0236220472440944,9.94136918010648e-05,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001830195527503,1,1,1,0,2
5,55,09:40:18,3,0.0157480314960629,2580.0,0.013779527559055,0.0118110236220472,2.0119057447693807e-05,0.0078740157480314,9.299475442489584e-05,0.0039370078740157,8.351005591384017e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,7.027618701491269e-05,0.0196850393700787,4.164325541554401e-05,0.0236220472440944,9.622019061889118e-05,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001830195527503,1,1,1,1,2
6,55,09:40:21,3,0.0157480314960629,100769.0,0.013779527559055,0.0118110236220472,2.1492262956028463e-05,0.0078740157480314,0.0001128263967661,0.0039370078740157,8.351005591384017e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,7.295872800793853e-05,0.0196850393700787,4.167519042736575e-05,0.0236220472440944,9.622019061889118e-05,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001817421522775,1,1,1,1,2
7,55,09:40:24,3,0.0157480314960629,2580.0,0.013779527559055,0.0118110236220472,2.644218978839757e-05,0.0078740157480314,0.0001134970320144,0.0039370078740157,8.351005591384017e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,7.263937788972116e-05,0.0196850393700787,4.167519042736575e-05,0.0236220472440944,9.622019061889118e-05,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001625811451844,1,1,1,1,2
8,55,09:40:27,3,0.0157480314960629,12900.0,0.013779527559055,0.0118110236220472,2.7879265320375704e-05,0.0078740157480314,0.0001163711830784,0.0039370078740157,8.191330532275337e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.618236839402712e-05,0.0157480314960629,7.104262729863436e-05,0.0196850393700787,4.403838130217422e-05,0.0236220472440944,0.0001067906795318,0.0275590551181101,0.0001340951146394,0.0314960629921259,0.0001543738471462,1,1,1,1,2
9,55,09:40:30,3,0.0157480314960629,10320.0,0.013779527559055,0.0118110236220472,2.7879265320375704e-05,0.0078740157480314,0.0001177124535749,0.0039370078740157,8.191330532275337e-05,0.0,8.600098683593559e-05,-0.0039370078740158,3.646978350042274e-05,0.0157480314960629,6.976522682576491e-05,0.0196850393700787,4.403838130217422e-05,0.0236220472440944,0.0001067906795318,0.0275590551181101,0.0001351489700295,0.0314960629921259,0.0001543738471462,1,1,1,1,2
