uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,18,13:10:03,7,-0.0243427458617332,20040.0,-0.0238558909444986,-0.0243427458617332,7.4293386625749855e-06,-0.0253164556962025,3.825006044098012e-06,-0.0262901655306718,7.344501990058453e-05,-0.027263875365141,2.060893641144398e-05,-0.0282375851996103,4.727315162192928e-05,-0.0233690360272639,5.786547605173916e-06,-0.0223953261927946,1.1916364983536116e-05,-0.021421616358325,5.001930980743554e-06,-0.0204479065238557,1.7163488659414157e-07,-0.0194741966893865,6.865395463765663e-07,0,0,1,1,1
1,18,13:10:06,7,-0.0233690360272639,30080.0,-0.0238558909444986,-0.0243427458617332,7.650012088196024e-06,-0.0253164556962025,5.2471236758780425e-06,-0.0262901655306718,7.38373282127997e-05,-0.027263875365141,2.085412910657847e-05,-0.0282375851996103,4.727315162192928e-05,-0.0233690360272639,5.29616221490494e-06,-0.0223953261927946,1.1916364983536116e-05,-0.021421616358325,5.001930980743554e-06,-0.0204479065238557,1.7163488659414157e-07,-0.0194741966893865,6.865395463765663e-07,0,0,0,1,1
2,18,13:10:09,7,-0.0233690360272639,5015.0,-0.0238558909444986,-0.0243427458617332,8.140397478465e-06,-0.0253164556962025,5.173565867337696e-06,-0.0262901655306718,7.386184748231316e-05,-0.027263875365141,2.085412910657847e-05,-0.0282375851996103,4.727315162192928e-05,-0.0233690360272639,5.173565867337696e-06,-0.0223953261927946,1.1916364983536116e-05,-0.021421616358325,5.001930980743554e-06,-0.0204479065238557,1.7163488659414157e-07,-0.0194741966893865,6.865395463765663e-07,0,0,0,1,1
3,18,13:10:12,7,-0.0243427458617332,341682.0,-0.0248296007789677,-0.0253164556962025,5.050969519770452e-06,-0.0262901655306718,7.474454118479731e-05,-0.027263875365141,2.109932180171296e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.988512757540697e-05,-0.0243427458617332,4.244285552777986e-05,-0.0233690360272639,5.663951257606672e-06,-0.0223953261927946,1.1916364983536116e-05,-0.021421616358325,5.418758562472184e-06,-0.0204479065238557,1.7163488659414157e-07,0,0,1,1,1
4,18,13:10:15,7,-0.0253164556962025,86091.0,-0.0248296007789677,-0.0253164556962025,3.0649086891811e-06,-0.0262901655306718,7.51368494970125e-05,-0.027263875365141,2.109932180171296e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.988512757540697e-05,-0.0243427458617332,4.3521703386371614e-05,-0.0233690360272639,5.663951257606672e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,-0.0204479065238557,1.7163488659414157e-07,0,0,1,1,1
5,18,13:10:18,7,-0.0253164556962025,231228.0,-0.0258033106134372,-0.0262901655306718,7.525944584457974e-05,-0.027263875365141,2.109932180171296e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.988512757540697e-05,-0.030185004868549,1.856108702168074e-05,-0.0253164556962025,6.7918376552253165e-06,-0.0243427458617332,4.474766686204405e-05,-0.0233690360272639,7.135107428413599e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,1,1,1,1,1
6,18,13:10:21,7,-0.0262901655306718,25015.0,-0.0258033106134372,-0.0262901655306718,7.528396511409318e-05,-0.027263875365141,2.085412910657847e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.9639934880272486e-05,-0.030185004868549,1.856108702168074e-05,-0.0253164556962025,6.399529343010135e-06,-0.0243427458617332,4.538516786939372e-05,-0.0233690360272639,7.135107428413599e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,2,1,1,1,1
7,18,13:10:24,7,-0.0262901655306718,40010.0,-0.0258033106134372,-0.0262901655306718,7.521040730555283e-05,-0.027263875365141,2.0952206184632263e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.9639934880272486e-05,-0.030185004868549,1.856108702168074e-05,-0.0253164556962025,6.154336647875648e-06,-0.0243427458617332,4.560584129501476e-05,-0.0233690360272639,7.870685513817063e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,1,1,1,1,1
8,18,13:10:27,7,-0.0253164556962025,109109.0,-0.0258033106134372,-0.0262901655306718,7.560271561776802e-05,-0.027263875365141,2.0952206184632263e-05,-0.0282375851996103,4.727315162192928e-05,-0.0292112950340797,1.9639934880272486e-05,-0.030185004868549,1.856108702168074e-05,-0.0253164556962025,4.192795086799744e-06,-0.0243427458617332,4.560584129501476e-05,-0.0233690360272639,7.870685513817063e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,1,1,1,1,1
9,18,13:10:30,7,-0.0253164556962025,59036.0,-0.0258033106134372,-0.0262901655306718,7.511233022749904e-05,-0.027263875365141,2.119739887976675e-05,-0.0282375851996103,4.734670943046963e-05,-0.0292112950340797,1.9639934880272486e-05,-0.030185004868549,1.856108702168074e-05,-0.0253164556962025,3.334620653829036e-06,-0.0243427458617332,2.422503827928741e-05,-0.0233690360272639,7.846166244303614e-06,-0.0223953261927946,1.42702148568272e-05,-0.021421616358325,5.418758562472184e-06,1,2,1,1,1
