uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,24,13:10:03,1,0.0948905109489051,1592954.0,0.0967153284671531,0.0948905109489051,0.0001612258092164,0.0912408759124088,0.0007062393924323,0.0875912408759123,0.0002378471508522,0.083941605839416,0.0002136678773824,0.0802919708029197,0.0007778662513857,0.0985401459854014,0.0034134846493655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
1,24,13:10:06,1,0.0985401459854014,479984.0,0.0967153284671531,0.0948905109489051,0.0001639874305385,0.0912408759124088,0.0007032996019926,0.0875912408759123,0.0002392466405337,0.083941605839416,0.0002139121414952,0.0802919708029197,0.0007774984183688,0.0985401459854014,0.003410016098964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
2,24,13:10:09,1,0.0985401459854014,515534.0,0.0967153284671531,0.0948905109489051,0.0001728728968528,0.0912408759124088,0.0007034519078512,0.0875912408759123,0.0002097653989689,0.083941605839416,0.0002138402991091,0.0802919708029197,0.0007775530185822,0.0985401459854014,0.0034109845343288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
3,24,13:10:12,1,0.0985401459854014,745476.0,0.0967153284671531,0.0948905109489051,0.0001924197732661,0.0912408759124088,0.0007025811781315,0.0875912408759123,0.0002098228728778,0.083941605839416,0.0002133632656653,0.0802919708029197,0.0007789898663044,0.0985401459854014,0.0034056710714519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
4,24,13:10:15,1,0.0985401459854014,389056.0,0.0967153284671531,0.0948905109489051,0.0002038082283125,0.0912408759124088,0.0007015926268986,0.0875912408759123,0.0002124637989912,0.083941605839416,0.0002131793491569,0.0802919708029197,0.0007789754978272,0.0985401459854014,0.0034043233082885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
5,24,13:10:18,1,0.0985401459854014,3343866.0,0.0967153284671531,0.0948905109489051,0.0002204411775451,0.0912408759124088,0.0007008339713013,0.0875912408759123,0.0002130356643847,0.083941605839416,0.0002045582628235,0.0802919708029197,0.0007789640030454,0.0985401459854014,0.0033773450554558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
6,24,13:10:21,1,0.0948905109489051,599558.0,0.0967153284671531,0.0948905109489051,0.0002278553117918,0.0912408759124088,0.0007003626852484,0.0875912408759123,0.0002124034513869,0.083941605839416,0.0002044145780513,0.0802919708029197,0.0007789036554411,0.0985401459854014,0.0033978143881068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
7,24,13:10:24,1,0.0985401459854014,1191244.0,0.0967153284671531,0.0948905109489051,0.0002516035309449,0.0912408759124088,0.0006984804147322,0.0875912408759123,0.0002123632196507,0.083941605839416,0.0002044174517467,0.0802919708029197,0.0007791910249856,0.0985401459854014,0.0033917135326782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
8,24,13:10:27,1,0.0985401459854014,706614.0,0.0967153284671531,0.0948905109489051,0.0002817256065938,0.0912408759124088,0.0006981700556242,0.0875912408759123,0.0002117999753435,0.083941605839416,0.0002045898734734,0.0802919708029197,0.0007791910249856,0.0985401459854014,0.0033938113303526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
9,24,13:10:30,1,0.0985401459854014,1151850.0,0.0967153284671531,0.0948905109489051,0.0002746649368867,0.0912408759124088,0.000696060763168,0.0875912408759123,0.0002076819697716,0.083941605839416,0.0002049059799723,0.0802919708029197,0.0007791479195539,0.0985401459854014,0.0033903945064692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
