uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,55,09:40:03,1,-0.0103896103896103,1684851.0,-0.0090909090909091,-0.0103896103896103,1.5213343683011464e-05,-0.0129870129870131,0.0001956871649864,-0.0155844155844155,5.9063062470142544e-05,-0.0181818181818183,0.0002224815013106,-0.0207792207792207,2.2702194011294023e-05,-0.0077922077922079,4.5723368216923954e-05,-0.0051948051948051,5.815210101424631e-05,-0.0025974025974027,6.394547103029299e-05,0.0,7.829670607996417e-05,0.0025974025974024,8.270495489177748e-05,1,1,1,0,1
1,55,09:40:06,1,-0.0129870129870131,5979201.0,-0.0103896103896105,-0.0129870129870131,0.0001786260351326,-0.0155844155844155,5.915789441980997e-05,-0.0181818181818183,0.0002231913040854,-0.0207792207792207,2.3707987416857685e-05,-0.0233766233766234,4.133523527322193e-05,-0.0077922077922079,3.972883951976454e-05,-0.0051948051948051,5.535886904222381e-05,-0.0025974025974027,6.393684994395959e-05,0.0,7.806106305351783e-05,0.0025974025974024,8.261012294211005e-05,2,2,2,0,2
2,55,09:40:09,1,-0.0103896103896103,1436495.0,-0.0116883116883117,-0.0129870129870131,0.0001796347022336,-0.0155844155844155,5.9698149163369885e-05,-0.0181818181818183,0.0002250074796063,-0.0207792207792207,5.25656370702013e-05,-0.0233766233766234,4.153352025889019e-05,-0.0103896103896103,4.339280121146073e-06,-0.0077922077922079,4.186399523500397e-05,-0.0051948051948051,5.484447755766411e-05,-0.0025974025974027,6.38822497305147e-05,0.0,7.746908179195751e-05,2,2,2,0,2
3,55,09:40:12,1,-0.0103896103896103,3507764.0,-0.0090909090909091,-0.0103896103896103,4.392156117324277e-05,-0.0129870129870131,0.0001675421918033,-0.0155844155844155,5.9678033295258606e-05,-0.0181818181818183,0.0002252000172011,-0.0207792207792207,5.294783856431549e-05,-0.0077922077922079,4.118580311010962e-05,-0.0051948051948051,4.442158418058013e-05,-0.0025974025974027,6.502023312652387e-05,0.0,7.584544386583332e-05,0.0025974025974024,8.236298513388583e-05,1,1,1,0,1
4,55,09:40:15,1,-0.0103896103896103,1902104.0,-0.0090909090909091,-0.0103896103896103,0.0001260230400216,-0.0129870129870131,0.0001703497922525,-0.0155844155844155,5.910329420636509e-05,-0.0181818181818183,0.0002195244686983,-0.0207792207792207,5.344786157165286e-05,-0.0077922077922079,3.942710149809544e-05,-0.0051948051948051,4.197319566189374e-05,-0.0025974025974027,6.725596818231967e-05,0.0,7.552646367149742e-05,0.0025974025974024,8.242045904277519e-05,1,1,0,0,1
5,55,09:40:18,1,-0.0103896103896103,4031516.0,-0.0090909090909091,-0.0103896103896103,0.0001182985466669,-0.0129870129870131,0.0001730022131478,-0.0155844155844155,5.88274194436962e-05,-0.0181818181818183,0.0002196480376024,-0.0207792207792207,5.406570609221339e-05,-0.0077922077922079,3.9381122370983966e-05,-0.0051948051948051,4.174904741722527e-05,-0.0025974025974027,6.76870224989898e-05,0.0,7.464998656093479e-05,0.0025974025974024,8.256701751044303e-05,1,1,0,0,1
6,55,09:40:21,1,-0.0103896103896103,1190918.0,-0.0090909090909091,-0.0103896103896103,0.0001129046203176,-0.0129870129870131,0.0001756690025203,-0.0155844155844155,5.908030464280935e-05,-0.0181818181818183,0.0002197486169429,-0.0207792207792207,5.464619257199584e-05,-0.0077922077922079,3.834659201097563e-05,-0.0051948051948051,4.122316115088769e-05,-0.0025974025974027,6.653179693031383e-05,0.0,7.492011393271475e-05,0.0025974025974024,8.253828055599836e-05,1,1,0,0,1
7,55,09:40:24,1,-0.0103896103896103,2514629.0,-0.0090909090909091,-0.0103896103896103,9.551014179232509e-05,-0.0129870129870131,0.0001810456866969,-0.0155844155844155,5.931020027836676e-05,-0.0181818181818183,0.0002203808299407,-0.0207792207792207,8.374523264267474e-05,-0.0077922077922079,4.08409596567735e-05,-0.0051948051948051,4.043864229454804e-05,-0.0025974025974027,6.562658286530654e-05,0.0,7.459251265204544e-05,0.0025974025974024,8.252391207877601e-05,1,1,0,0,1
8,55,09:40:27,1,-0.0103896103896103,1198069.0,-0.0090909090909091,-0.0103896103896103,9.228585550363244e-05,-0.0129870129870131,0.0001813732879775,-0.0155844155844155,5.944239026881227e-05,-0.0181818181818183,0.0002206423362262,-0.0207792207792207,8.469642583479352e-05,-0.0077922077922079,3.884661501831299e-05,-0.0051948051948051,4.157662569055721e-05,-0.0025974025974027,6.628753281753408e-05,0.0,7.496321936438177e-05,0.0025974025974024,8.233712187488563e-05,1,1,0,0,1
9,55,09:40:30,1,-0.0103896103896103,2177307.0,-0.0090909090909091,-0.0103896103896103,8.639477984247387e-05,-0.0129870129870131,0.0001867212351997,-0.0155844155844155,5.9953908057927496e-05,-0.0181818181818183,0.0002216567507181,-0.0207792207792207,8.523380688290896e-05,-0.0077922077922079,3.313658217015588e-05,-0.0051948051948051,4.145880417733404e-05,-0.0025974025974027,6.721573644609712e-05,0.0,7.518449391360577e-05,0.0025974025974024,8.235149035210796e-05,1,1,0,0,1
10,55,09:40:33,1,-0.0103896103896103,1137645.0,-0.0090909090909091,-0.0103896103896103,8.208423667577247e-05,-0.0129870129870131,0.0001935060301441,-0.0155844155844155,6.0241277602374256e-05,-0.0181818181818183,0.0002220705628621,-0.0207792207792207,8.59924624802484e-05,-0.0077922077922079,3.184916661103439e-05,-0.0051948051948051,4.136684592311108e-05,-0.0025974025974027,6.735654752287603e-05,0.0,7.464711286549033e-05,0.0025974025974024,8.233712187488563e-05,1,1,0,0,2
11,55,09:40:36,1,-0.0103896103896103,1641412.0,-0.0090909090909091,-0.0103896103896103,7.477930285593584e-05,-0.0129870129870131,0.0002025466760124,-0.0155844155844155,6.462366315518735e-05,-0.0181818181818183,0.0002231223353947,-0.0207792207792207,8.603269421647095e-05,-0.0077922077922079,4.2240449338229225e-05,-0.0051948051948051,4.136109853222214e-05,-0.0025974025974027,6.78738127028802e-05,0.0,7.433100636659889e-05,0.0025974025974024,8.437744564045761e-05,1,1,0,0,2
12,55,09:40:39,1,-0.0077922077922079,1194787.0,-0.0090909090909091,-0.0103896103896103,5.20340034129748e-05,-0.0129870129870131,0.0002041128400296,-0.0155844155844155,6.493689595863431e-05,-0.0181818181818183,0.0002235160316706,-0.0207792207792207,8.644938005591876e-05,-0.0077922077922079,4.157375199511274e-05,-0.0051948051948051,4.2570924314343e-05,-0.0025974025974027,6.781633879399084e-05,0.0,7.445744896615547e-05,0.0025974025974024,8.487459495235052e-05,1,1,0,0,2
13,55,09:40:42,1,-0.0077922077922079,2607302.0,-0.0090909090909091,-0.0103896103896103,3.997885102343322e-05,-0.0129870129870131,0.0002108372873696,-0.0155844155844155,6.58162467646414e-05,-0.0181818181818183,0.0002246568887621,-0.0207792207792207,8.685744480903315e-05,-0.0077922077922079,3.442112403383289e-05,-0.0051948051948051,4.2657135177677024e-05,-0.0025974025974027,6.697721972420631e-05,0.0,7.568164322549866e-05,0.0025974025974024,8.487459495235052e-05,1,1,0,0,2
14,55,09:40:45,1,-0.0077922077922079,2717772.0,-0.0090909090909091,-0.0103896103896103,2.5823027263985835e-05,-0.0129870129870131,0.0002135960349963,-0.0155844155844155,6.591107871430883e-05,-0.0181818181818183,0.0002251080589469,-0.0207792207792207,8.81218708045989e-05,-0.0077922077922079,4.186399523500397e-05,-0.0051948051948051,4.219734390656221e-05,-0.0025974025974027,6.610649000453263e-05,0.0,7.582820169316652e-05,0.0025974025974024,8.498954277012921e-05,1,0,0,0,2
15,55,09:40:48,1,-0.0077922077922079,1610741.0,-0.0090909090909091,-0.0103896103896103,2.3817187843747453e-05,-0.0129870129870131,0.0002156248639801,-0.0155844155844155,6.686514560187208e-05,-0.0181818181818183,0.0002541726146722,-0.0207792207792207,8.99035619801688e-05,-0.0077922077922079,6.017230891170704e-05,-0.0051948051948051,4.379511857368619e-05,-0.0025974025974027,6.639385954897938e-05,0.0,7.534542085849595e-05,0.0025974025974024,8.498954277012921e-05,1,0,0,0,2
16,55,09:40:51,1,-0.0077922077922079,471929.0,-0.0090909090909091,-0.0103896103896103,3.6185573036736e-05,-0.0129870129870131,0.0002184066011704,-0.0155844155844155,6.72875788322088e-05,-0.0181818181818183,0.0002575434594286,-0.0207792207792207,9.03748480330615e-05,-0.0077922077922079,6.090510125004627e-05,-0.0051948051948051,4.311980014423631e-05,-0.0025974025974027,6.636799628997918e-05,0.0,7.580521212961078e-05,0.0025974025974024,8.47596471345718e-05,1,0,0,0,2
17,55,09:40:54,1,-0.0103896103896103,1952841.0,-0.0090909090909091,-0.0103896103896103,2.5705205750762665e-05,-0.0129870129870131,0.0002203808299407,-0.0155844155844155,6.864971047288645e-05,-0.0181818181818183,0.0002580492298268,-0.0207792207792207,9.075704952717568e-05,-0.0077922077922079,8.078245263942865e-05,-0.0051948051948051,4.445606852591374e-05,-0.0025974025974027,6.636799628997918e-05,0.0,7.592878103372288e-05,0.0025974025974024,8.487746864779498e-05,1,0,0,0,2
18,55,09:40:57,1,-0.0077922077922079,1612870.0,-0.0090909090909091,-0.0103896103896103,3.1363512080919366e-05,-0.0129870129870131,0.0002230878510494,-0.0155844155844155,6.872730024988708e-05,-0.0181818181818183,0.000258994675628,-0.0207792207792207,9.119959862562369e-05,-0.0077922077922079,8.108419066109775e-05,-0.0051948051948051,4.4450321135024805e-05,-0.0025974025974027,6.605188979108774e-05,0.0,7.587130712483352e-05,0.0025974025974024,8.470504692112692e-05,1,0,0,1,2
19,55,09:41:00,1,-0.0103896103896103,2336920.0,-0.0090909090909091,-0.0103896103896103,2.1986643845621592e-05,-0.0129870129870131,0.0002246425202849,-0.0155844155844155,6.910088065766787e-05,-0.0181818181818183,0.0002592676766953,-0.0207792207792207,9.158467381518236e-05,-0.0077922077922079,7.984562792453221e-05,-0.0051948051948051,4.479516458836092e-05,-0.0025974025974027,6.600591066397626e-05,0.0,7.538852629016297e-05,0.0025974025974024,8.481712104346115e-05,0,0,0,1,2
20,55,09:41:03,1,-0.0077922077922079,496311.0,-0.0090909090909091,-0.0103896103896103,2.3955125225081894e-05,-0.0129870129870131,0.0002272949411801,-0.0155844155844155,6.961814583767203e-05,-0.0181818181818183,0.000259537804067,-0.0207792207792207,9.158467381518236e-05,-0.0077922077922079,8.025656637309108e-05,-0.0051948051948051,4.706538398949032e-05,-0.0025974025974027,6.614959543619963e-05,0.0,7.57850962614995e-05,0.0025974025974024,8.483723691157243e-05,0,0,0,1,2
21,55,09:41:06,1,-0.0103896103896103,1118165.0,-0.0090909090909091,-0.0103896103896103,2.0785439149834137e-05,-0.0129870129870131,0.0002292203171279,-0.0155844155844155,7.032794861245553e-05,-0.0181818181818183,0.0002598769001295,-0.0207792207792207,9.178583249629507e-05,-0.0077922077922079,8.091751632531863e-05,-0.0051948051948051,4.93643403450644e-05,-0.0025974025974027,6.360062757695687e-05,0.0,7.60322340697237e-05,0.0025974025974024,8.488896342957285e-05,0,0,0,1,2
22,55,09:41:09,1,-0.0103896103896103,2600778.0,-0.0090909090909091,-0.0103896103896103,7.08365927061263e-06,-0.0129870129870131,0.0002270449296764,-0.0155844155844155,7.051473881634592e-05,-0.0181818181818183,0.0002599487425156,-0.0207792207792207,0.0001206147451951,-0.0077922077922079,8.061577830364953e-05,-0.0051948051948051,4.959998337151074e-05,-0.0025974025974027,6.486505357252262e-05,0.0,7.604372885150158e-05,0.0025974025974024,8.359580047956242e-05,0,0,0,1,2
23,55,09:41:12,1,-0.0103896103896103,1736641.0,-0.0090909090909091,-0.0103896103896103,1.911007470570953e-06,-0.0129870129870131,0.0002258408512852,-0.0155844155844155,7.087395074690437e-05,-0.0181818181818183,0.0002615091591419,-0.0207792207792207,0.0001207296930129,-0.0077922077922079,8.08313054619846e-05,-0.0051948051948051,5.005402725173663e-05,-0.0025974025974027,6.485068509530029e-05,0.0,7.569888539816546e-05,0.0025974025974024,8.349809483445053e-05,0,0,0,1,2
24,55,09:41:15,1,-0.0103896103896103,808112.0,-0.0116883116883117,-0.0129870129870131,0.000227404141607,-0.0155844155844155,7.108660420979498e-05,-0.0181818181818183,0.0002631069338091,-0.0207792207792207,0.0001210285573391,-0.0233766233766234,5.079256698096479e-05,-0.0103896103896103,9.060761736406336e-06,-0.0077922077922079,8.212159471655055e-05,-0.0051948051948051,5.004540616540322e-05,-0.0025974025974027,6.554611939286144e-05,0.0,7.609258167405753e-05,1,1,0,2,2
25,55,09:41:18,1,-0.0103896103896103,817143.0,-0.0116883116883117,-0.0129870129870131,0.0002287921365067,-0.0155844155844155,7.18912389342459e-05,-0.0181818181818183,0.0002631155548954,-0.0207792207792207,0.0001213619060107,-0.0233766233766234,5.098510457574412e-05,-0.0103896103896103,1.3795606035483374e-05,-0.0077922077922079,8.416766587301148e-05,-0.0051948051948051,4.978677357540114e-05,-0.0025974025974027,6.583348893730821e-05,0.0,7.717883855206628e-05,1,1,0,2,2
26,55,09:41:21,1,-0.0103896103896103,1078539.0,-0.0116883116883117,-0.0129870129870131,0.0002320911388769,-0.0155844155844155,7.243436737325027e-05,-0.0181818181818183,0.0002633167135765,-0.0207792207792207,0.0001216693914233,-0.0233766233766234,5.087015675796542e-05,-0.0103896103896103,1.0490856274345636e-05,-0.0077922077922079,8.775403778770705e-05,-0.0051948051948051,4.921203448650762e-05,-0.0025974025974027,6.577601502841885e-05,0.0,7.763288243229216e-05,1,1,1,2,2
27,55,09:41:24,1,-0.0103896103896103,866877.0,-0.0116883116883117,-0.0129870129870131,0.0002316830741238,-0.0155844155844155,7.321601253414546e-05,-0.0181818181818183,0.0002633167135765,-0.0207792207792207,0.0001217613496775,-0.0233766233766234,5.096211501218838e-05,-0.0103896103896103,8.283858172994522e-06,-0.0077922077922079,8.883454727482685e-05,-0.0051948051948051,4.8973517764616805e-05,-0.0025974025974027,6.59484367550869e-05,0.0,7.805818935807336e-05,1,0,1,2,2
28,55,09:41:27,1,-0.0103896103896103,848590.0,-0.0116883116883117,-0.0129870129870131,0.0002356229105782,-0.0155844155844155,7.358671924648179e-05,-0.0181818181818183,0.0002639173159244,-0.0207792207792207,0.0001219222766224,-0.0233766233766234,5.191043450886269e-05,-0.0103896103896103,2.2793146472111424e-05,-0.0077922077922079,8.686319219992209e-05,-0.0051948051948051,4.8973517764616805e-05,-0.0025974025974027,6.563807764708441e-05,0.0,7.843464346129862e-05,1,0,1,2,2
29,55,09:41:30,1,-0.0129870129870131,917899.0,-0.0116883116883117,-0.0129870129870131,0.0002396374631141,-0.0155844155844155,7.39488048724847e-05,-0.0181818181818183,0.0002650179412796,-0.0207792207792207,0.0001229711754596,-0.0233766233766234,5.212308797175329e-05,-0.0103896103896103,2.0948233996763223e-05,-0.0077922077922079,8.738620477081519e-05,-0.0051948051948051,4.910570775506232e-05,-0.0025974025974027,6.55231298293057e-05,0.0,7.858120192896647e-05,1,0,1,2,2
30,55,09:41:33,1,-0.0129870129870131,1092619.0,-0.0116883116883117,-0.0129870129870131,0.000237367243713,-0.0155844155844155,7.540002107194084e-05,-0.0181818181818183,0.0002660812085941,-0.0207792207792207,0.0001250660994386,-0.0233766233766234,5.2669090106202136e-05,-0.0103896103896103,2.012060970875656e-05,-0.0077922077922079,8.564474533146783e-05,-0.0051948051948051,4.875799060628174e-05,-0.0025974025974027,6.55231298293057e-05,0.0,7.831394825263098e-05,1,0,1,2,2
31,55,09:41:36,1,-0.0129870129870131,4507573.0,-0.0116883116883117,-0.0129870129870131,0.0002086533075688,-0.0155844155844155,7.57850962614995e-05,-0.0181818181818183,0.0002663743255294,-0.0207792207792207,0.0001251149522612,-0.0233766233766234,5.2996691386871445e-05,-0.0103896103896103,2.8405473675156644e-05,-0.0077922077922079,8.664191765069808e-05,-0.0051948051948051,4.858269518416921e-05,-0.0025974025974027,6.618407978153326e-05,0.0,7.824210586651929e-05,1,0,1,2,2
32,55,09:41:39,1,-0.0103896103896103,1581030.0,-0.0116883116883117,-0.0129870129870131,0.0002062595192636,-0.0155844155844155,7.595464429272308e-05,-0.0181818181818183,0.0002677968047744,-0.0207792207792207,0.0001257385441726,-0.0233766233766234,5.354269352132029e-05,-0.0103896103896103,2.873307495582595e-05,-0.0077922077922079,8.684595002725528e-05,-0.0051948051948051,4.858269518416921e-05,-0.0025974025974027,6.584498371908608e-05,0.0,7.831969564351991e-05,0,0,1,2,2
33,55,09:41:42,1,-0.0129870129870131,1655736.0,-0.0116883116883117,-0.0129870129870131,0.0001998684205951,-0.0155844155844155,7.63339720913928e-05,-0.0181818181818183,0.0002680985427961,-0.0207792207792207,0.0001258879763357,-0.0233766233766234,5.360016743020964e-05,-0.0103896103896103,3.963300177669155e-05,-0.0077922077922079,8.652122244203045e-05,-0.0051948051948051,4.854246344794667e-05,-0.0025974025974027,4.2588166487009806e-05,0.0,7.829095868907524e-05,0,0,1,2,2
34,55,09:41:45,1,-0.0129870129870131,781954.0,-0.0116883116883117,-0.0129870129870131,0.0001977792440069,-0.0155844155844155,7.648053055906066e-05,-0.0181818181818183,0.0002691761785878,-0.0207792207792207,0.0001260489032806,-0.0233766233766234,5.393351610176788e-05,-0.0103896103896103,5.100134095500537e-05,-0.0077922077922079,6.987965212311858e-05,-0.0051948051948051,4.854246344794667e-05,-0.0025974025974027,4.266000887312149e-05,0.0,7.830820086174204e-05,0,0,1,2,2
35,55,09:41:48,1,-0.0129870129870131,4950431.0,-0.0116883116883117,-0.0129870129870131,0.0001670508186193,-0.0155844155844155,7.733114441062306e-05,-0.0181818181818183,0.0002694060742233,-0.0207792207792207,0.0001260201663262,-0.0233766233766234,5.551692229166952e-05,-0.0103896103896103,4.9527135191993487e-05,-0.0077922077922079,6.87071843817758e-05,-0.0051948051948051,4.841027345750116e-05,-0.0025974025974027,4.194733240289353e-05,0.0,7.834843259796459e-05,0,0,1,2,2
36,55,09:41:51,1,-0.0129870129870131,11726619.0,-0.0116883116883117,-0.0129870129870131,8.419068417352166e-05,-0.0155844155844155,7.766736677762577e-05,-0.0181818181818183,0.0002701934667751,-0.0207792207792207,0.0001234999354214,-0.0233766233766234,5.578704966344948e-05,-0.0103896103896103,5.000416863577511e-05,-0.0077922077922079,6.899742762166703e-05,-0.0051948051948051,4.793898740460847e-05,-0.0025974025974027,4.1590994167779547e-05,0.0,7.694894291650888e-05,0,1,1,2,2
37,55,09:41:54,1,-0.0129870129870131,12037090.0,-0.0142857142857143,-0.0155844155844155,7.757253482795834e-05,-0.0181818181818183,0.0002703716358927,-0.0207792207792207,0.0001238016734431,-0.0233766233766234,5.6703758510234645e-05,-0.0259740259740259,0.0001027087488807,-0.0129870129870131,2.91478641562804e-05,-0.0103896103896103,4.963633561888326e-05,-0.0077922077922079,7.019863231745448e-05,-0.0051948051948051,4.810853543583206e-05,-0.0025974025974027,4.1677205031113575e-05,1,2,2,2,2
38,55,09:41:57,1,-0.0155844155844155,1675911.0,-0.0142857142857143,-0.0155844155844155,7.239413563702773e-05,-0.0181818181818183,0.0002709205117226,-0.0207792207792207,0.0001238160419203,-0.0233766233766234,5.671237959656805e-05,-0.0259740259740259,0.0001042519233343,-0.0129870129870131,4.287550729450212e-05,-0.0103896103896103,5.105019377756131e-05,-0.0077922077922079,6.809796094754867e-05,-0.0051948051948051,4.810853543583206e-05,-0.0025974025974027,4.1677205031113575e-05,1,2,2,2,2
39,55,09:42:00,1,-0.0129870129870131,1154454.0,-0.0142857142857143,-0.0155844155844155,6.771863314887895e-05,-0.0181818181818183,0.0002438014478131,-0.0207792207792207,0.0001238447788747,-0.0233766233766234,5.699974914101481e-05,-0.0259740259740259,0.0001045938930922,-0.0129870129870131,4.720616632931479e-05,-0.0103896103896103,4.913918630699036e-05,-0.0077922077922079,6.8069223993104e-05,-0.0051948051948051,4.799358761805336e-05,-0.0025974025974027,4.04070316446589e-05,1,2,2,2,2
40,55,09:42:03,1,-0.0129870129870131,6003648.0,-0.0142857142857143,-0.0155844155844155,3.127730121758534e-05,-0.0181818181818183,0.0002444767662426,-0.0207792207792207,0.0001238160419203,-0.0233766233766234,5.70715915271265e-05,-0.0259740259740259,0.0001065307638218,-0.0129870129870131,3.400728315287511e-05,-0.0103896103896103,5.082029814200391e-05,-0.0077922077922079,6.746862164521027e-05,-0.0051948051948051,4.701078377604544e-05,-0.0025974025974027,4.0243231004324245e-05,1,2,2,2,2
41,55,09:42:06,1,-0.0155844155844155,5454692.0,-0.0142857142857143,-0.0155844155844155,1.080509487119817e-06,-0.0181818181818183,0.0002376747291255,-0.0207792207792207,0.0001237240836661,-0.0233766233766234,5.939928483714525e-05,-0.0259740259740259,0.0001067434172847,-0.0129870129870131,4.182088980333695e-05,-0.0103896103896103,5.089501422356007e-05,-0.0077922077922079,6.714102036454096e-05,-0.0051948051948051,4.616304361992749e-05,-0.0025974025974027,4.0243231004324245e-05,2,2,2,2,2
42,55,09:42:09,1,-0.0129870129870131,896305.0,-0.0142857142857143,-0.0155844155844155,2.945537830579288e-05,-0.0181818181818183,0.0002577848498459,-0.0207792207792207,0.0001237585680114,-0.0233766233766234,5.96694122089252e-05,-0.0259740259740259,0.0001066859433758,-0.0129870129870131,4.985861596151283e-05,-0.0103896103896103,5.040361230255611e-05,-0.0077922077922079,6.734505274109816e-05,-0.0051948051948051,4.4533658302914366e-05,-0.0025974025974027,4.027196795876892e-05,2,2,2,2,2
43,55,09:42:12,1,-0.0155844155844155,6713900.0,-0.0142857142857143,-0.0155844155844155,7.859557040618881e-05,-0.0181818181818183,0.0002583279782849,-0.0207792207792207,0.0001235286723758,-0.0233766233766234,6.143386121182831e-05,-0.0259740259740259,0.0001070451553064,-0.0129870129870131,5.620660919834175e-05,-0.0103896103896103,5.067661336978053e-05,-0.0077922077922079,6.547715070219422e-05,-0.0051948051948051,4.4691711552360086e-05,-0.0025974025974027,3.955067040220755e-05,2,2,2,2,2
44,55,09:42:15,1,-0.0155844155844155,3569976.0,-0.0142857142857143,-0.0155844155844155,0.0001093383642711,-0.0181818181818183,0.0002599401214293,-0.0207792207792207,0.0001237298310569,-0.0233766233766234,6.22327485453903e-05,-0.0259740259740259,0.0001091975531943,-0.0129870129870131,5.094487283952158e-05,-0.0103896103896103,4.9739788654884094e-05,-0.0077922077922079,6.543979266141614e-05,-0.0051948051948051,4.466010090247095e-05,-0.0025974025974027,3.9352385416539286e-05,2,2,2,2,2
45,55,09:42:18,1,-0.0129870129870131,8632732.0,-0.0142857142857143,-0.0155844155844155,0.0001160082113977,-0.0181818181818183,0.0002441807756118,-0.0207792207792207,0.0001224424154978,-0.0233766233766234,6.309198348328611e-05,-0.0259740259740259,0.0001107550961252,-0.0129870129870131,1.396328616466806e-05,-0.0103896103896103,3.946058005002349e-05,-0.0077922077922079,6.5629456560751e-05,-0.0051948051948051,4.337843273423839e-05,-0.0025974025974027,3.920870064431591e-05,2,2,2,2,2
46,55,09:42:21,1,-0.0129870129870131,3714891.0,-0.0116883116883117,-0.0129870129870131,1.661858075535612e-05,-0.0155844155844155,0.0001322560854407,-0.0181818181818183,0.0002461578780776,-0.0207792207792207,0.0001223044781165,-0.0233766233766234,6.396846059384873e-05,-0.0103896103896103,3.896055704268613e-05,-0.0077922077922079,6.516104420330278e-05,-0.0051948051948051,4.3047957758124616e-05,-0.0025974025974027,3.603039348273474e-05,0.0,7.533967346760702e-05,1,1,2,2,2
