uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,36,13:10:03,0,0.0015712682379349,40158.0,0.0019079685746352,0.0015712682379349,7.314156981475261e-07,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.5267087754187266e-06,0.0008978675645343,5.818079417082594e-07,0.0006734006734006,5.485617736106445e-07,0.0022446689113355,9.142696226844076e-07,0.0024691358024691,1.1968620515141336e-06,0.0026936026936028,3.490847650249557e-07,0.0029180695847363,6.981695300499113e-07,0.0031425364758699,1.213485135562941e-06,2,2,2,2,2
1,36,13:10:06,0,0.0022446689113355,66972.0,0.0019079685746352,0.0015712682379349,8.976465386356002e-07,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.5267087754187266e-06,0.0008978675645343,6.316771938546816e-07,0.0006734006734006,5.485617736106445e-07,0.0022446689113355,8.810234545867927e-07,0.0024691358024691,1.1802389674653262e-06,0.0026936026936028,3.490847650249557e-07,0.0029180695847363,1.0306312110260596e-06,0.0031425364758699,1.213485135562941e-06,2,2,2,2,2
2,36,13:10:09,0,0.0022446689113355,31251.0,0.002020202020202,0.0017957351290684,3.324616809761482e-08,0.0015712682379349,1.296600555806978e-06,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.5267087754187266e-06,0.0008978675645343,4.488232693178001e-07,0.0022446689113355,8.311542024403705e-07,0.0024691358024691,1.1802389674653262e-06,0.0026936026936028,3.490847650249557e-07,0.0029180695847363,1.0306312110260596e-06,0.0031425364758699,1.213485135562941e-06,1,2,2,2,2
3,36,13:10:12,0,0.0022446689113355,165169.0,0.002020202020202,0.0017957351290684,6.649233619522964e-08,0.0015712682379349,1.3963390600998223e-06,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.5599549435163413e-06,0.0008978675645343,4.488232693178001e-07,0.0022446689113355,1.6789314889295486e-06,0.0024691358024691,1.1802389674653262e-06,0.0026936026936028,3.490847650249557e-07,0.0029180695847363,1.0306312110260596e-06,0.0031425364758699,1.213485135562941e-06,2,2,2,2,2
4,36,13:10:15,0,0.0022446689113355,71440.0,0.002020202020202,0.0017957351290684,2.493462607321112e-07,0.0015712682379349,1.3797159760510151e-06,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.5765780275651485e-06,0.0008978675645343,4.155771012201853e-07,0.0022446689113355,1.4462083122462446e-06,0.0024691358024691,1.2799774717581709e-06,0.0026936026936028,3.490847650249557e-07,0.0029180695847363,1.0306312110260596e-06,0.0031425364758699,1.213485135562941e-06,2,2,2,2,2
5,36,13:10:18,0,0.0026936026936028,830609.0,0.0028058361391694,0.0026936026936028,2.3272317668330374e-07,0.0022446689113355,3.407732230005519e-06,0.0017957351290684,8.311542024403705e-07,0.0015712682379349,8.145311183915631e-07,0.0013468013468014,3.2913706416638672e-06,0.0029180695847363,1.0306312110260596e-06,0.0031425364758699,1.213485135562941e-06,0.0033670033670034,1.7952930772712004e-06,0.0035914702581369,7.147926140987186e-07,0.0038159371492705,4.322001852689927e-07,1,2,2,2,2
6,36,13:10:21,0,0.0022446689113355,393128.0,0.0028058361391694,0.0026936026936028,6.649233619522964e-08,0.0022446689113355,6.981695300499112e-06,0.0017957351290684,7.646618662451409e-07,0.0015712682379349,7.646618662451409e-07,0.0013468013468014,3.2913706416638672e-06,0.0029180695847363,6.981695300499113e-07,0.0031425364758699,1.213485135562941e-06,0.0033670033670034,1.7952930772712004e-06,0.0035914702581369,7.147926140987186e-07,0.0038159371492705,4.322001852689927e-07,1,2,2,2,2
7,36,13:10:24,0,0.0026936026936028,67007.0,0.0024691358024691,0.0022446689113355,7.048187636694342e-06,0.0017957351290684,7.147926140987186e-07,0.0015712682379349,7.646618662451409e-07,0.0013468013468014,3.2913706416638672e-06,0.0011223344556678,2.476839523272304e-06,0.0026936026936028,1.662308404880741e-08,0.0029180695847363,6.649233619522964e-07,0.0031425364758699,1.1802389674653262e-06,0.0033670033670034,1.7952930772712004e-06,0.0035914702581369,7.147926140987186e-07,2,2,2,2,2
8,36,13:10:27,0,0.0029180695847363,585174.0,0.0026936026936028,0.0024691358024691,5.485617736106445e-07,0.0022446689113355,7.530257074109757e-06,0.0017957351290684,1.496077564392667e-07,0.0015712682379349,4.322001852689927e-07,0.0013468013468014,3.2913706416638672e-06,0.0029180695847363,4.488232693178001e-07,0.0031425364758699,1.1802389674653262e-06,0.0033670033670034,1.7952930772712004e-06,0.0035914702581369,7.147926140987186e-07,0.0038159371492705,4.322001852689927e-07,2,2,2,2,2
9,36,13:10:30,0,0.0029180695847363,44680.0,0.0028058361391694,0.0026936026936028,4.986925214642224e-08,0.0024691358024691,5.651848576594519e-07,0.0022446689113355,1.271665929733767e-05,0.0017957351290684,1.496077564392667e-07,0.0015712682379349,4.322001852689927e-07,0.0029180695847363,9.30892706733215e-07,0.0031425364758699,1.213485135562941e-06,0.0033670033670034,1.7952930772712004e-06,0.0035914702581369,7.147926140987186e-07,0.0038159371492705,4.322001852689927e-07,2,2,2,2,2
