uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,26,13:10:03,7,-0.0050293378038558,23740.0,-0.0054484492875105,-0.0058675607711651,7.551935010142229e-06,-0.0067057837384744,6.497606421063931e-06,-0.0083822296730929,3.3836591928559337e-06,-0.0092204526404022,2.03509936961625e-05,-0.0100586756077115,2.1086571781565964e-05,-0.0050293378038558,5.212796698559214e-06,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.7412543316035755e-05,-0.0016764459346185,6.52212569057738e-06,2,2,1,1,1
1,26,13:10:06,7,-0.0050293378038558,183981.0,-0.0054484492875105,-0.0058675607711651,7.674531357709473e-06,-0.0067057837384744,6.497606421063931e-06,-0.0083822296730929,3.3836591928559337e-06,-0.0092204526404022,2.03509936961625e-05,-0.0100586756077115,2.1086571781565964e-05,-0.0050293378038558,1.6575026191091386e-06,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.7412543316035755e-05,-0.0016764459346185,6.52212569057738e-06,2,2,1,1,1
2,26,13:10:09,7,-0.0058675607711651,5930.0,-0.0054484492875105,-0.0058675607711651,1.2455788912831989e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.506255540423178e-06,-0.0092204526404022,2.03509936961625e-05,-0.0050293378038558,1.9272145837570755e-06,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.6186579840363315e-05,-0.0016764459346185,6.52212569057738e-06,2,1,1,1,0
3,26,13:10:12,7,-0.0050293378038558,55789.0,-0.0054484492875105,-0.0058675607711651,1.606012153130896e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.506255540423178e-06,-0.0092204526404022,2.03509936961625e-05,-0.0050293378038558,7.748089166249819e-07,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.6186579840363315e-05,-0.0016764459346185,6.52212569057738e-06,2,1,1,1,0
4,26,13:10:15,7,-0.0050293378038558,81428.0,-0.0046102263202011,-0.0050293378038558,3.432697731882831e-08,-0.0058675607711651,1.625627568741655e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.506255540423178e-06,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.6333695457444007e-05,-0.0016764459346185,6.52212569057738e-06,-0.0008382229673092,2.635821472695745e-05,1,0,1,1,0
5,26,13:10:18,7,-0.0041911148365464,10691.0,-0.0046102263202011,-0.0050293378038558,6.473087151550482e-07,-0.0058675607711651,1.6820218886225874e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.506255540423178e-06,-0.0041911148365464,1.5569736141039984e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.6333695457444007e-05,-0.0016764459346185,6.52212569057738e-06,-0.0008382229673092,2.635821472695745e-05,1,0,1,1,0
6,26,13:10:21,7,-0.0041911148365464,68899.0,-0.0046102263202011,-0.0050293378038558,7.208665236953946e-07,-0.0058675607711651,1.6722141808172078e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.432697731882831e-06,-0.0041911148365464,1.4294734126340648e-05,-0.0033528918692371,8.998571911435708e-06,-0.0025146689019278,2.6333695457444007e-05,-0.0016764459346185,6.52212569057738e-06,-0.0008382229673092,2.635821472695745e-05,1,0,1,1,0
7,26,13:10:24,7,-0.0050293378038558,35621.0,-0.0046102263202011,-0.0050293378038558,3.0403894196676506e-07,-0.0058675607711651,1.6820218886225874e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.432697731882831e-06,-0.0041911148365464,1.4245695587313751e-05,-0.0033528918692371,1.6354352765470348e-05,-0.0025146689019278,2.3881768506099128e-05,-0.0016764459346185,6.52212569057738e-06,-0.0008382229673092,2.635821472695745e-05,0,0,1,1,0
8,26,13:10:27,7,-0.0041911148365464,8316.0,-0.0046102263202011,-0.0050293378038558,3.0403894196676506e-07,-0.0058675607711651,1.6820218886225874e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.432697731882831e-06,-0.0041911148365464,1.4074060700719609e-05,-0.0033528918692371,1.7604835510656235e-05,-0.0025146689019278,2.3881768506099128e-05,-0.0016764459346185,6.52212569057738e-06,-0.0008382229673092,2.635821472695745e-05,0,0,1,1,0
9,26,13:10:30,7,-0.0050293378038558,224343.0,-0.0046102263202011,-0.0050293378038558,5.232412114169973e-06,-0.0058675607711651,1.159761447986128e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.3836591928559337e-06,-0.0041911148365464,1.4319253395854095e-05,-0.0033528918692371,1.772743185822348e-05,-0.0025146689019278,2.3881768506099128e-05,-0.0016764459346185,6.031740300308404e-06,-0.0008382229673092,2.635821472695745e-05,0,0,1,1,0
10,26,13:10:33,7,-0.0050293378038558,0.0,-0.0046102263202011,-0.0050293378038558,6.4583755898424125e-06,-0.0058675607711651,1.1352421784726792e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.432697731882831e-06,-0.0041911148365464,1.4564446090988584e-05,-0.0033528918692371,1.772743185822348e-05,-0.0025146689019278,2.3881768506099128e-05,-0.0016764459346185,6.031740300308404e-06,-0.0008382229673092,2.635821472695745e-05,0,0,1,1,0
11,26,13:10:36,7,-0.0050293378038558,239774.0,-0.0046102263202011,-0.0050293378038558,1.5545216871526537e-06,-0.0058675607711651,1.1352421784726792e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.432697731882831e-06,-0.0041911148365464,1.4981273672717214e-05,-0.0033528918692371,1.8217817248492457e-05,-0.0025146689019278,2.4274076818314308e-05,-0.0016764459346185,6.031740300308404e-06,-0.0008382229673092,2.635821472695745e-05,0,0,1,1,0
12,26,13:10:39,7,-0.0050293378038558,98996.0,-0.0054484492875105,-0.0058675607711651,1.1352421784726792e-05,-0.0067057837384744,6.497606421063931e-06,-0.0075440067057837,3.677890427017319e-07,-0.0083822296730929,3.236543575775241e-06,-0.0092204526404022,2.015483954005491e-05,-0.0050293378038558,2.662792669160539e-06,-0.0041911148365464,1.5201947098338251e-05,-0.0033528918692371,1.8217817248492457e-05,-0.0025146689019278,2.4274076818314308e-05,-0.0016764459346185,6.031740300308404e-06,1,1,1,1,1
