uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,38,09:40:03,0,0.0109337415263504,489949.0,0.0106057292805599,0.0102777170347694,4.30537876864112e-06,0.0100590422042423,2.3272317668330374e-07,0.0098403673737152,1.9449008337104677e-06,0.0096216925431884,3.9895401717137787e-07,0.0094030177126611,5.818079417082594e-07,0.0109337415263504,1.329846723904593e-07,0.0111524163568774,2.039652412788669e-05,0.0113710911874043,1.2301082196117483e-06,0.0115897660179313,1.8285392453688152e-06,0.0118084408484584,8.976465386356002e-07,1,1,2,2,2
1,38,09:40:06,0,0.0102777170347694,1004571.0,0.0104963918652964,0.0102777170347694,1.6532820702422387e-05,0.0100590422042423,2.82592428829726e-07,0.0098403673737152,2.293985598735423e-06,0.0096216925431884,3.9895401717137787e-07,0.0094030177126611,5.984310257570668e-07,0.0107150666958233,1.496077564392667e-07,0.0109337415263504,2.3438548508818448e-06,0.0111524163568774,2.047963954813073e-05,0.0113710911874043,1.1968620515141336e-06,0.0115897660179313,1.8285392453688152e-06,1,1,2,2,2
2,38,09:40:09,0,0.0104963918652964,850334.0,0.0108244041110867,0.0107150666958233,1.662308404880741e-08,0.0104963918652964,1.1968620515141336e-06,0.0102777170347694,2.1270399656332494e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0109337415263504,3.075270549029371e-06,0.0111524163568774,2.047963954813073e-05,0.0113710911874043,1.1968620515141336e-06,0.0115897660179313,1.8285392453688152e-06,0.0118084408484584,8.976465386356002e-07,1,1,2,2,2
3,38,09:40:12,0,0.0107150666958233,596204.0,0.0108244041110867,0.0107150666958233,2.593201111613956e-06,0.0104963918652964,5.153156055130298e-07,0.0102777170347694,1.866057546066973e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0109337415263504,2.9256627925901045e-06,0.0111524163568774,2.047963954813073e-05,0.0113710911874043,1.213485135562941e-06,0.0115897660179313,1.8285392453688152e-06,0.0118084408484584,8.976465386356002e-07,1,1,2,2,2
4,38,09:40:15,0,0.0107150666958233,453017.0,0.0108244041110867,0.0107150666958233,2.6929396159068003e-06,0.0104963918652964,1.6789314889295486e-06,0.0102777170347694,1.9558221999305337e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0109337415263504,1.92827774966166e-06,0.0111524163568774,2.054613188432596e-05,0.0113710911874043,1.213485135562941e-06,0.0115897660179313,1.8285392453688152e-06,0.0118084408484584,8.976465386356002e-07,1,1,2,2,2
5,38,09:40:18,0,0.0107150666958233,661053.0,0.0108244041110867,0.0107150666958233,2.1610009263449634e-06,0.0104963918652964,1.745423825124778e-06,0.0102777170347694,2.0023668352671944e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0109337415263504,1.2633543877093633e-06,0.0111524163568774,2.049626263217954e-05,0.0113710911874043,1.41296214414863e-06,0.0115897660179313,1.8285392453688152e-06,0.0118084408484584,8.976465386356002e-07,1,1,2,2,2
6,38,09:40:21,0,0.0107150666958233,1030796.0,0.0106057292805599,0.0104963918652964,1.745423825124778e-06,0.0102777170347694,2.0140029941013597e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0096216925431884,3.9895401717137787e-07,0.0107150666958233,2.659693447809186e-07,0.0109337415263504,9.97385042928445e-08,0.0111524163568774,2.0512885716228347e-05,0.0113710911874043,1.41296214414863e-06,0.0115897660179313,1.811916161320008e-06,1,2,2,2,2
7,38,09:40:24,0,0.0107150666958233,411436.0,0.0106057292805599,0.0104963918652964,1.895031581564045e-06,0.0102777170347694,1.977432209193983e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.293985598735423e-06,0.0096216925431884,3.9895401717137787e-07,0.0107150666958233,8.145311183915631e-07,0.0109337415263504,1.662308404880741e-08,0.0111524163568774,1.983133927022724e-05,0.0113710911874043,1.41296214414863e-06,0.0115897660179313,1.811916161320008e-06,1,2,2,2,2
8,38,09:40:27,0,0.0107150666958233,161752.0,0.0106057292805599,0.0104963918652964,3.7568169950304742e-06,0.0102777170347694,1.9840814428135063e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.194247094442578e-06,0.0096216925431884,3.9895401717137787e-07,0.0107150666958233,1.911654665612852e-06,0.0109337415263504,2.3272317668330374e-07,0.0111524163568774,2.0246916371447425e-05,0.0113710911874043,1.41296214414863e-06,0.0115897660179313,1.811916161320008e-06,1,2,2,2,2
9,38,09:40:30,0,0.0107150666958233,878145.0,0.0108244041110867,0.0107150666958233,7.114679972889571e-06,0.0104963918652964,4.122524844104238e-06,0.0102777170347694,1.9857437512183868e-05,0.0100590422042423,2.493462607321112e-07,0.0098403673737152,2.194247094442578e-06,0.0109337415263504,3.158385969273408e-07,0.0111524163568774,2.029678562359385e-05,0.0113710911874043,1.3630928920022078e-06,0.0115897660179313,1.811916161320008e-06,0.0118084408484584,8.976465386356002e-07,1,2,2,2,2
