uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,55,13:10:03,6,0.0030554343081623,112592.0,0.0028371890004366,0.0026189436927106,1.1116697061108426e-05,0.0021824530772589,2.4989872829277144e-05,0.001745962461807,2.1284307142241004e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.251534822199363e-06,0.0030554343081623,1.1529343574141404e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.756223559468354e-05,0.0043649061545176,1.9534685926981172e-05,0.0048013967699693,1.90807747626449e-05,1,1,1,0,0
1,55,13:10:06,6,0.0030554343081623,900455.0,0.0028371890004366,0.0026189436927106,8.632565052649898e-06,0.0021824530772589,2.4989872829277144e-05,0.001745962461807,2.133382472380496e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.334064124805962e-06,0.0030554343081623,1.1273502736060955e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.756223559468354e-05,0.0043649061545176,1.9534685926981172e-05,0.0048013967699693,1.90807747626449e-05,1,1,1,0,0
2,55,13:10:09,6,0.0026189436927106,3128522.0,0.0024006983849846,0.0021824530772589,2.508890799240506e-05,0.001745962461807,2.133382472380496e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.226776031417388e-06,0.0004364906154519,1.870939290091522e-05,0.0026189436927106,2.583167171586442e-06,0.0030554343081623,1.120747929397568e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.756223559468354e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
3,55,13:10:12,6,0.0026189436927106,1541298.0,0.0024006983849846,0.0021824530772589,2.509716092266572e-05,0.001745962461807,2.133382472380496e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.226776031417388e-06,0.0004364906154519,1.870939290091522e-05,0.0026189436927106,4.704170248575949e-07,0.0030554343081623,1.1116697061108426e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.756223559468354e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
4,55,13:10:15,6,0.0030554343081623,461841.0,0.0028371890004366,0.0026189436927106,3.961406525116588e-07,0.0021824530772589,2.480005543328197e-05,0.001745962461807,2.133382472380496e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.226776031417388e-06,0.0030554343081623,9.92827510357345e-06,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.756223559468354e-05,0.0043649061545176,1.9534685926981172e-05,0.0048013967699693,1.90807747626449e-05,1,1,0,0,0
5,55,13:10:18,6,0.0026189436927106,2011634.0,0.0024006983849846,0.0021824530772589,2.075611960555879e-05,0.001745962461807,2.1226536630416383e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,9.226776031417388e-06,0.0004364906154519,1.8643369458829945e-05,0.0026189436927106,8.492265238218686e-06,0.0030554343081623,2.646714734593521e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.758699438546552e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
6,55,13:10:21,6,0.0026189436927106,114840.0,0.0024006983849846,0.0021824530772589,2.073136081477681e-05,0.001745962461807,2.1177019048852428e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,8.896658820991005e-06,0.0004364906154519,1.872589876143654e-05,0.0026189436927106,8.550035750043303e-06,0.0030554343081623,2.646714734593521e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.758699438546552e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
7,55,13:10:24,6,0.0026189436927106,319260.0,0.0024006983849846,0.0021824530772589,2.231592342482345e-05,0.001745962461807,2.1226536630416383e-05,0.0013094718463553,8.78937072760243e-06,0.0008729812309036,8.896658820991005e-06,0.0004364906154519,1.872589876143654e-05,0.0026189436927106,1.2470177623856591e-05,0.0030554343081623,2.646714734593521e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.758699438546552e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
8,55,13:10:27,6,0.0026189436927106,2655300.0,0.0024006983849846,0.0021824530772589,2.2332429285344765e-05,0.001745962461807,2.1267801281719685e-05,0.0013094718463553,8.706841424995835e-06,0.0008729812309036,8.896658820991005e-06,0.0004364906154519,1.872589876143654e-05,0.0026189436927106,3.391954337131079e-06,0.0030554343081623,2.646714734593521e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.762000610650816e-05,0.0043649061545176,1.9534685926981172e-05,1,1,1,0,0
9,55,13:10:30,6,0.0026189436927106,6692594.0,0.0028371890004366,0.0026189436927106,1.6505860521319117e-08,0.0021824530772589,1.4739733445537972e-05,0.001745962461807,2.13255717935443e-05,0.0013094718463553,8.706841424995835e-06,0.0008729812309036,8.855394169687706e-06,0.0030554343081623,2.28771226825483e-05,0.003491924923614,1.029140403504247e-05,0.0039284155390659,1.762000610650816e-05,0.0043649061545176,1.9534685926981172e-05,0.0048013967699693,1.90807747626449e-05,1,0,1,0,0
