uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,48,13:10:03,2,0.0058568882098293,130350.0,0.0061115355233003,0.0058568882098293,3.691387068485751e-05,0.0056022408963585,3.7902635078201903e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0063661828367711,4.779027901164588e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,7.91011514675518e-06,0.0071301247771835,4.614233835607189e-06,0.0073847720906543,9.558055802329175e-06,1,1,0,0,1
1,48,13:10:06,2,0.0058568882098293,276500.0,0.0059842118665645,0.0058568882098293,2.537828609583953e-05,0.0056022408963585,3.7902635078201903e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0061115355233001,3.295881311147992e-06,0.0063661828367711,4.779027901164588e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,4.943821966721988e-07,0.0071301247771835,4.614233835607189e-06,0,1,1,1,1
2,48,13:10:09,2,0.0058568882098293,383150.0,0.0059842118665645,0.0058568882098293,9.393261736771775e-06,0.0056022408963585,3.7902635078201903e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0061115355233001,3.295881311147992e-06,0.0063661828367711,4.779027901164588e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,4.943821966721988e-07,0.0071301247771835,4.614233835607189e-06,0,1,1,1,1
3,48,13:10:12,2,0.0058568882098293,260720.0,0.0059842118665645,0.0058568882098293,1.977528786688795e-06,0.0056022408963585,3.7902635078201903e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0061115355233001,3.295881311147992e-07,0.0063661828367711,4.779027901164588e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,4.943821966721988e-07,0.0071301247771835,4.614233835607189e-06,1,0,1,1,1
4,48,13:10:15,2,0.0058568882098293,47400.0,0.0057295645530939,0.0056022408963585,3.7902635078201903e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0058568882098293,1.3842701506821564e-05,0.0061115355233001,3.295881311147992e-07,0.0063661828367711,4.284645704492389e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,4.943821966721988e-07,1,0,1,1,1
5,48,13:10:18,2,0.0056022408963585,82940.0,0.0057295645530939,0.0056022408963585,2.1423228522461945e-06,0.0053475935828875,1.8127347211313956e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0058568882098293,1.3677907441264164e-05,0.0061115355233001,3.295881311147992e-07,0.0063661828367711,4.284645704492389e-06,0.0066208301502419,8.239703277869979e-07,0.0068754774637127,4.943821966721988e-07,1,0,1,1,2
6,48,13:10:21,2,0.0053475935828875,78977.0,0.0054749172396231,0.0053475935828875,9.887643933443975e-07,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0040743570155334,4.729589681497368e-05,0.0056022408963585,1.8127347211313956e-06,0.0058568882098293,1.3842701506821564e-05,0.0061115355233001,3.295881311147992e-07,0.0063661828367711,4.284645704492389e-06,0.0066208301502419,8.239703277869979e-07,1,1,1,1,2
7,48,13:10:24,2,0.0053475935828875,0.0,0.0054749172396231,0.0053475935828875,9.887643933443975e-07,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0040743570155334,4.729589681497368e-05,0.0056022408963585,1.8127347211313956e-06,0.0058568882098293,1.3018731179034568e-05,0.0063661828367711,4.284645704492389e-06,0.0066208301502419,8.239703277869979e-07,0.0071301247771835,8.07490921231258e-06,1,1,1,1,2
8,48,13:10:27,2,0.0058568882098293,82939.0,0.0057295645530939,0.0056022408963585,7.415732950082981e-06,0.0053475935828875,1.1535584589017972e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0058568882098293,1.1370790523460572e-05,0.0063661828367711,4.119851638934989e-06,0.0066208301502419,8.239703277869979e-07,0.0071301247771835,8.07490921231258e-06,0.0073847720906543,9.558055802329175e-06,0,0,1,1,2
9,48,13:10:30,2,0.0056022408963585,31592.0,0.0057295645530939,0.0056022408963585,6.097380425623785e-06,0.0053475935828875,1.1535584589017972e-06,0.0048382989559458,1.8127347211313956e-06,0.004583651642475,5.932586360066385e-06,0.0043290043290042,7.74532108119778e-06,0.0058568882098293,1.0876408326788372e-05,0.0063661828367711,4.119851638934989e-06,0.0066208301502419,8.239703277869979e-07,0.0071301247771835,8.07490921231258e-06,0.0073847720906543,9.558055802329175e-06,0,0,1,1,2
