uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,46,13:10:03,7,-0.0504918032786885,218524.0,-0.0511475409836065,-0.0518032786885245,4.5115455904745785e-06,-0.0524590163934426,8.581744329707078e-06,-0.0531147540983606,1.01509775785678e-05,-0.0537704918032787,2.7829370897764383e-05,-0.0544262295081967,3.724477039092872e-05,-0.0504918032786885,6.865395463765663e-07,-0.0498360655737705,1.569233248860723e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.078847858591747e-06,1,2,1,1,2
1,46,13:10:06,7,-0.0511475409836065,309453.0,-0.0518032786885245,-0.0524590163934426,8.581744329707078e-06,-0.0531147540983606,1.137694105424024e-05,-0.0537704918032787,2.7829370897764383e-05,-0.0544262295081967,3.724477039092872e-05,-0.0550819672131147,6.029288373357059e-05,-0.0511475409836065,1.3730790927531326e-06,-0.0504918032786885,9.317322415110542e-07,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,1,2,1,2,2
2,46,13:10:09,7,-0.0511475409836065,94046.0,-0.0508196721311474,-0.0511475409836065,7.35578085403464e-08,-0.0524590163934426,8.483667251653283e-06,-0.0531147540983606,1.078847858591747e-05,-0.0537704918032787,2.7829370897764383e-05,-0.0544262295081967,3.724477039092872e-05,-0.0504918032786885,1.4711561708069277e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.078847858591747e-06,1,0,1,2,2
3,46,13:10:12,7,-0.0511475409836065,133152.0,-0.0508196721311474,-0.0511475409836065,1.200463435378453e-06,-0.0518032786885245,2.746158185506265e-06,-0.0524590163934426,8.655302138247424e-06,-0.0531147540983606,1.078847858591747e-05,-0.0537704918032787,2.8197159940466115e-05,-0.0504918032786885,1.3975983622665811e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.078847858591747e-06,2,1,0,1,2
4,46,13:10:15,7,-0.0511475409836065,20259.0,-0.0508196721311474,-0.0511475409836065,1.4701754000263898e-06,-0.0518032786885245,3.0649086891811e-06,-0.0524590163934426,8.655302138247424e-06,-0.0531147540983606,1.078847858591747e-05,-0.0537704918032787,2.8197159940466115e-05,-0.0504918032786885,1.3730790927531326e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.078847858591747e-06,2,1,0,2,2
5,46,13:10:18,7,-0.0511475409836065,107034.0,-0.0514754098360655,-0.0518032786885245,3.0649086891811e-06,-0.0524590163934426,8.974052641922259e-06,-0.0531147540983606,1.078847858591747e-05,-0.0537704918032787,2.8197159940466115e-05,-0.0544262295081967,3.7146693312874925e-05,-0.0511475409836065,2.46173465915026e-07,-0.0504918032786885,1.569233248860723e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,2,0,1,2,2
6,46,13:10:21,7,-0.0511475409836065,612090.0,-0.0514754098360655,-0.0518032786885245,3.3101013843155878e-06,-0.0524590163934426,8.974052641922259e-06,-0.0531147540983606,1.0911074933484716e-05,-0.0537704918032787,2.8197159940466115e-05,-0.0544262295081967,3.709765477384803e-05,-0.0511475409836065,6.129817378362199e-07,-0.0504918032786885,1.4721369415874658e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,2,0,1,2,2
7,46,13:10:24,7,-0.0504918032786885,63661.0,-0.0508196721311474,-0.0511475409836065,1.9370222915624548e-06,-0.0518032786885245,3.236543575775241e-06,-0.0524590163934426,9.513476571218132e-06,-0.0531147540983606,1.0911074933484716e-05,-0.0537704918032787,2.8197159940466115e-05,-0.0504918032786885,1.447617672074017e-06,-0.0498360655737705,1.667310326914518e-06,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.0052900500514003e-06,0,0,0,2,2
8,46,13:10:27,7,-0.0498360655737705,124573.0,-0.0501639344262295,-0.0504918032786885,9.062322012170676e-07,-0.0511475409836065,1.9370222915624548e-06,-0.0518032786885245,3.4572170013962804e-06,-0.0524590163934426,1.179376863596887e-05,-0.0531147540983606,1.0935594202998162e-05,-0.0498360655737705,1.4956754403203766e-06,-0.0491803278688525,6.816356924738765e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,1.0052900500514003e-06,-0.0465573770491803,6.987991811332907e-06,1,0,0,2,2
9,46,13:10:30,7,-0.0498360655737705,114479.0,-0.0495081967213114,-0.0498360655737705,2.45192695134488e-08,-0.0504918032786885,8.900494833381913e-06,-0.0511475409836065,1.83894521350866e-06,-0.0518032786885245,3.4572170013962804e-06,-0.0524590163934426,1.2480308182345438e-05,-0.0491803278688525,6.595683499117726e-06,-0.0485245901639344,3.5798133489635243e-06,-0.0472131147540983,3.677890427017319e-07,-0.0465573770491803,6.987991811332907e-06,-0.0459016393442622,6.10529810884875e-06,0,0,0,1,2
