uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,45,13:10:03,8,-0.0091911764705882,187743.0,-0.0085784313725491,-0.0091911764705882,1.0950075578065762e-05,-0.0098039215686274,3.297905115276277e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0122549019607842,2.847019650297098e-05,-0.0079656862745097,6.054747672577539e-06,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,-0.0024509803921568,8.244762788190692e-06,2,1,1,2,1
1,45,13:10:06,8,-0.0091911764705882,232996.0,-0.0094975490196078,-0.0098039215686274,3.297905115276277e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0122549019607842,2.847019650297098e-05,-0.0128676470588235,5.79709883544658e-06,-0.0091911764705882,1.932366278482193e-06,-0.0085784313725491,1.2882441856547956e-07,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,2,2,2,2,2
2,45,13:10:09,8,-0.0085784313725491,25873.0,-0.0061274509803922,-0.0079656862745097,5.152976742619183e-07,-0.0085784313725491,1.2882441856547956e-07,-0.0091911764705882,4.251205812660825e-06,-0.0098039215686274,3.297905115276277e-05,-0.0104166666666667,6.892106393253156e-05,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,-0.0024509803921568,8.244762788190692e-06,-0.0018382352941177,2.7568425573012626e-05,0,1,1,1,0
3,45,13:10:12,8,-0.0091911764705882,17795.0,-0.0082720588235293,-0.0085784313725491,1.159419767089316e-06,-0.0091911764705882,8.76006046245261e-06,-0.0098039215686274,3.362317324559016e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0079656862745097,3.864732556964386e-07,-0.0049019607843138,5.152976742619183e-07,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,1,2,2,2,1
4,45,13:10:15,8,-0.0079656862745097,1619.0,-0.0082720588235293,-0.0085784313725491,1.159419767089316e-06,-0.0091911764705882,8.76006046245261e-06,-0.0098039215686274,3.362317324559016e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0079656862745097,2.576488371309591e-07,-0.0049019607843138,5.152976742619183e-07,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,1,2,2,2,1
5,45,13:10:18,8,-0.0079656862745097,3238.0,-0.0064338235294117,-0.0079656862745097,1.2882441856547956e-07,-0.0085784313725491,1.159419767089316e-06,-0.0091911764705882,4.122381394095346e-06,-0.0098039215686274,3.362317324559016e-05,-0.0104166666666667,6.892106393253156e-05,-0.0049019607843138,5.152976742619183e-07,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,-0.0024509803921568,8.244762788190692e-06,0,1,1,2,0
6,45,13:10:21,8,-0.0079656862745097,0.0,-0.0067401960784313,-0.0085784313725491,1.159419767089316e-06,-0.0091911764705882,4.122381394095346e-06,-0.0098039215686274,3.426729533841756e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0049019607843138,5.152976742619183e-07,-0.0042892156862744,5.152976742619182e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,-0.0024509803921568,8.244762788190692e-06,0,1,2,1,0
7,45,13:10:24,8,-0.0085784313725491,4854.0,-0.0082720588235293,-0.0085784313725491,1.6747174413512342e-06,-0.0091911764705882,4.122381394095346e-06,-0.0098039215686274,3.426729533841756e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0079656862745097,2.576488371309591e-07,-0.0049019607843138,8.88888488101809e-06,-0.0042892156862744,4.895327905488223e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,2,2,2,2,1
8,45,13:10:27,8,-0.0085784313725491,3236.0,-0.0082720588235293,-0.0085784313725491,1.4170686042202751e-06,-0.0091911764705882,4.122381394095346e-06,-0.0098039215686274,3.426729533841756e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0079656862745097,2.576488371309591e-07,-0.0049019607843138,8.88888488101809e-06,-0.0042892156862744,4.895327905488223e-06,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.251205812660825e-06,2,2,2,2,1
9,45,13:10:30,8,-0.0085784313725491,0.0,-0.0082720588235293,-0.0085784313725491,1.4170686042202751e-06,-0.0091911764705882,1.0563602322369324e-05,-0.0098039215686274,3.426729533841756e-05,-0.0104166666666667,6.892106393253156e-05,-0.0110294117647058,7.30434453266269e-05,-0.0079656862745097,2.576488371309591e-07,-0.0049019607843138,8.88888488101809e-06,-0.0042892156862744,1.777776976203618e-05,-0.0036764705882351,7.858289532494253e-06,-0.003063725490196,4.637679068357264e-06,2,1,2,2,1
