uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,11,09:40:03,5,-0.0273556231003039,373440.0,-0.0278622087132726,-0.028368794326241,2.925379421710996e-06,-0.0293819655521782,6.947776126563615e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0344478216818642,0.0001506570402181,-0.0273556231003039,1.608958681941048e-05,-0.0263424518743667,2.457318714237237e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,4.02239670485262e-05,-0.0222897669706179,3.2910518494248703e-06,2,2,2,2,2
1,11,09:40:06,5,-0.0273556231003039,0.0,-0.0278622087132726,-0.028368794326241,2.925379421710996e-06,-0.0293819655521782,6.801507155478066e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0344478216818642,0.0001506570402181,-0.0273556231003039,1.608958681941048e-05,-0.0263424518743667,2.7864238991797235e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,4.02239670485262e-05,-0.0222897669706179,3.2910518494248703e-06,2,2,2,2,2
2,11,09:40:09,5,-0.0273556231003039,7675.0,-0.0278622087132726,-0.028368794326241,1.0970172831416234e-06,-0.0293819655521782,6.801507155478066e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0344478216818642,0.0001506570402181,-0.0273556231003039,1.535824196398273e-05,-0.0263424518743667,4.029710153406897e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,4.02239670485262e-05,-0.0222897669706179,3.2910518494248703e-06,2,2,2,2,2
3,11,09:40:12,5,-0.0273556231003039,0.0,-0.0278622087132726,-0.028368794326241,1.2067190114557858e-05,-0.0293819655521782,6.801507155478066e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0344478216818642,0.0001506570402181,-0.0273556231003039,1.5723914391696602e-05,-0.0263424518743667,4.029710153406897e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,4.02239670485262e-05,-0.0222897669706179,3.2910518494248703e-06,2,2,2,2,2
4,11,09:40:15,5,-0.0273556231003039,9600.0,-0.0278622087132726,-0.028368794326241,1.2067190114557858e-05,-0.0293819655521782,7.752255467534139e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0344478216818642,0.0001506570402181,-0.0273556231003039,1.2432862542271731e-05,-0.0263424518743667,4.029710153406897e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,3.985829462081232e-05,-0.0222897669706179,3.2910518494248703e-06,2,2,2,2,2
5,11,09:40:18,5,-0.0273556231003039,82542.0,-0.0268490374873352,-0.0273556231003039,5.192548473537018e-05,-0.028368794326241,5.485086415708118e-06,-0.0293819655521782,7.752255467534139e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0263424518743667,4.029710153406897e-05,-0.0253292806484295,3.6567242771387448e-06,-0.0243161094224922,3.1447828783393204e-05,-0.0222897669706179,3.2910518494248703e-06,-0.0212765957446807,2.0111983524263098e-05,2,2,2,2,1
6,11,09:40:21,5,-0.0273556231003039,568889.0,-0.0243161094224924,-0.0273556231003039,5.953147123181877e-05,-0.028368794326241,5.485086415708118e-06,-0.0293819655521782,7.752255467534139e-05,-0.0303951367781154,7.679120981991364e-06,-0.0324214792299897,4.058963947624007e-05,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,-0.0182370820668692,7.532852010905814e-05,-0.0172239108409321,4.461203618109269e-05,-0.0162107396149947,6.2164312711358666e-06,0,0,1,1,0
7,11,09:40:24,5,-0.0253292806484295,6734.0,-0.023302938196555,-0.0253292806484295,8.410465837419113e-06,-0.0273556231003039,6.026281608724651e-05,-0.028368794326241,7.3134485542774896e-06,-0.0293819655521782,7.752255467534139e-05,-0.0303951367781154,7.679120981991364e-06,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,-0.0182370820668692,7.532852010905814e-05,-0.0172239108409321,4.461203618109269e-05,-0.0162107396149947,6.2164312711358666e-06,0,0,1,0,0
8,11,09:40:27,5,-0.0253292806484295,3848.0,-0.0238095238095237,-0.0253292806484295,6.947776126563616e-06,-0.0273556231003039,6.026281608724651e-05,-0.028368794326241,7.3134485542774896e-06,-0.0293819655521782,7.752255467534139e-05,-0.0303951367781154,7.679120981991364e-06,-0.0222897669706179,6.742999567043845e-06,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,-0.0182370820668692,7.532852010905814e-05,-0.0172239108409321,4.461203618109269e-05,0,1,2,0,0
9,11,09:40:30,5,-0.0253292806484295,0.0,-0.0238095238095237,-0.0253292806484295,6.947776126563616e-06,-0.0263424518743667,1.0970172831416235e-05,-0.0273556231003039,8.147181689465124e-05,-0.028368794326241,1.6820931674838225e-05,-0.0293819655521782,7.752255467534139e-05,-0.0222897669706179,6.742999567043845e-06,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,-0.0182370820668692,7.532852010905814e-05,-0.0172239108409321,4.461203618109269e-05,0,1,2,0,0
10,11,09:40:33,5,-0.0263424518743667,19239.0,-0.0253292806484294,-0.0263424518743667,1.4261224680841106e-05,-0.0273556231003039,8.147181689465124e-05,-0.028368794326241,1.6820931674838225e-05,-0.0293819655521782,7.386583039820265e-05,-0.0303951367781154,7.679120981991364e-06,-0.0243161094224922,1.462689710855498e-06,-0.0222897669706179,3.8176201453328494e-06,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,-0.0182370820668692,7.532852010905814e-05,2,2,2,1,1
11,11,09:40:36,5,-0.0263424518743667,0.0,-0.0248226950354608,-0.0253292806484295,1.0970172831416234e-06,-0.0263424518743667,1.4261224680841106e-05,-0.0273556231003039,9.975543828034496e-05,-0.028368794326241,1.8283621385693725e-05,-0.0293819655521782,7.386583039820265e-05,-0.0243161094224922,1.462689710855498e-06,-0.023302938196555,1.6455259247124352e-05,-0.0222897669706179,3.8176201453328494e-06,-0.0212765957446807,2.0111983524263098e-05,-0.0202634245187436,2.5597069939971213e-06,1,2,2,1,0
