uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,58,09:40:03,9,0.0259403372243838,11467546.0,0.0260051880674447,0.0259403372243838,1.3128929460893809e-07,0.0252918287937744,2.220977233801203e-06,0.0251621271076525,1.3840079806692225e-06,0.0250324254215306,2.2428587829026925e-07,0.0249027237354086,5.939746503599374e-07,0.0260700389105059,1.0940774550744842e-08,0.0263294422827495,1.6411161826117265e-07,0.0272373540856032,1.7042991556422777e-06,0.0273670557717249,6.564464730446904e-08,0.027496757457847,2.7351936376862106e-08,1,0,0,1,1
1,58,09:40:06,9,0.0265888456549936,3174123.0,0.0269130998702984,0.0265888456549936,1.2581890733356568e-07,0.0264591439688717,5.470387275372421e-08,0.0263294422827495,1.0940774550744842e-08,0.0259403372243838,1.985750580960189e-06,0.0256809338521402,2.1334510373952441e-07,0.0272373540856032,6.321032496692832e-07,0.0273670557717249,6.564464730446904e-08,0.027496757457847,2.7351936376862106e-08,0.0276264591439689,1.2910113969878914e-06,0.0277561608300906,5.470387275372421e-09,0,0,0,0,1
2,58,09:40:09,9,0.0264591439688717,1891788.0,0.0263942931258105,0.0263294422827495,1.1487813278282086e-07,0.0260700389105059,2.406970401163865e-07,0.0259403372243838,1.7997574135975264e-06,0.0256809338521402,3.2275284924697285e-07,0.025551232166018,1.3128929460893809e-07,0.0264591439688717,9.299658368133117e-08,0.0265888456549936,2.7351936376862106e-08,0.0272373540856032,2.1635381674097926e-07,0.0273670557717249,6.564464730446904e-08,0.027496757457847,4.3763098202979367e-08,0,0,0,1,1
3,58,09:40:12,9,0.0272373540856032,4420598.0,0.0273022049286641,0.0272373540856032,8.230197655797807e-07,0.0263294422827495,3.282232365223452e-08,0.0261997405966278,2.1881549101489683e-08,0.0259403372243838,9.026139004364496e-07,0.0256809338521402,3.2275284924697285e-07,0.0273670557717249,7.111503457984149e-08,0.027496757457847,4.3763098202979367e-08,0.0276264591439689,1.2910113969878914e-06,0.0277561608300906,1.0940774550744842e-08,0.0278858625162128,1.7231719917423126e-07,0,0,0,0,1
4,58,09:40:15,9,0.0263294422827495,2806970.0,0.0262645914396888,0.0261997405966278,9.299658368133117e-08,0.0260700389105059,1.1487813278282086e-07,0.0259403372243838,9.299658368133116e-07,0.0256809338521402,3.2275284924697285e-07,0.025551232166018,1.0940774550744841e-07,0.0263294422827495,1.720737669404772e-05,0.0276264591439689,1.2691298478864016e-06,0.0277561608300906,1.0940774550744842e-08,0.0278858625162128,1.9966913555109335e-07,0.0280155642023347,4.431013693051661e-07,1,0,0,1,1
5,58,09:40:18,9,0.0259403372243838,3725569.0,0.0256809338521402,0.0254215304798963,9.846697095670357e-08,0.0252918287937744,2.620315504903389e-06,0.0251621271076525,1.0120216459438978e-06,0.0250324254215306,1.2034852005819325e-07,0.0249027237354086,6.486785231136617e-07,0.0259403372243838,1.1378405532774636e-06,0.0260700389105059,6.017426002909662e-08,0.0261997405966278,2.2428587829026925e-07,0.0263294422827495,1.70924985612649e-05,0.0264591439688717,1.0940774550744842e-08,0,0,0,1,1
6,58,09:40:21,9,0.0259403372243838,6508534.0,0.025875486381323,0.0258106355382621,8.752619640595873e-08,0.0252918287937744,7.93206154929001e-07,0.0251621271076525,1.001080871393153e-06,0.0250324254215306,1.1487813278282086e-07,0.0249027237354086,6.377377485629168e-07,0.0259403372243838,3.172824619716004e-07,0.0261997405966278,2.7351936376862106e-08,0.0263294422827495,1.6654867579235104e-05,0.0264591439688717,1.0940774550744842e-08,0.0269779507133594,2.7351936376862104e-07,0,0,0,1,1
7,58,09:40:24,9,0.0258106355382621,5735975.0,0.025551232166018,0.0252918287937744,7.93206154929001e-07,0.0251621271076525,1.001080871393153e-06,0.0250324254215306,1.1487813278282086e-07,0.0249027237354086,6.322673612875444e-07,0.0247730220492867,4.704533056820282e-07,0.0258106355382621,1.9146355463803476e-07,0.0259403372243838,1.1870740387558152e-06,0.0261997405966278,5.470387275372421e-08,0.0263294422827495,1.439012724723092e-05,0.0264591439688717,1.641116182611726e-08,0,0,1,1,1
8,58,09:40:27,9,0.0259403372243838,6009687.0,0.0260700389105059,0.0259403372243838,1.066725518697622e-06,0.0256809338521402,2.2428587829026925e-07,0.0252918287937744,5.470387275372421e-09,0.0251621271076525,6.126833748417112e-07,0.0250324254215306,1.0940774550744841e-07,0.0261997405966278,5.470387275372421e-07,0.0263294422827495,1.4384656859955547e-05,0.0264591439688717,3.282232365223452e-08,0.0269779507133594,2.7351936376862104e-07,0.0271076523994813,7.65854218552139e-08,0,0,0,1,1
9,58,09:40:30,9,0.0259403372243838,7364272.0,0.0261348897535667,0.0259403372243838,2.297562655656417e-07,0.0252918287937744,5.470387275372421e-09,0.0251621271076525,3.282232365223453e-07,0.0250324254215306,9.846697095670357e-08,0.0249027237354086,6.322673612875444e-07,0.0263294422827495,1.4401068021781668e-05,0.0264591439688717,3.282232365223452e-08,0.0269779507133594,2.7351936376862104e-07,0.0271076523994813,2.0240432918877963e-07,0.0272373540856032,3.1782950069913767e-06,0,0,0,1,1
