uuid,date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
0,32,09:40:03,2,0.0044052863436125,865195.0,0.0041116005873715,0.0038179148311308,2.817978521031533e-05,0.00352422907489,1.3513113375706766e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3348319310149366e-05,0.0026431718061674,1.3183525244591966e-06,0.0044052863436125,7.250938884525582e-06,0.0049926578560939,7.250938884525582e-06,0.0058737151248164,7.086144818968182e-06,0.0061674008810572,1.6726597654076055e-06,0.0064610866372982,3.95505757337759e-06,1,1,0,0,1
1,32,09:40:06,2,0.0038179148311308,88871.0,0.0041116005873715,0.0038179148311308,2.438952170249514e-05,0.00352422907489,1.3513113375706766e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3348319310149366e-05,0.0026431718061674,1.6479406555739958e-06,0.0044052863436125,7.74532108119778e-06,0.0049926578560939,7.250938884525582e-06,0.0058737151248164,7.250938884525582e-06,0.0061674008810572,1.6726597654076055e-06,0.0064610866372982,3.95505757337759e-06,1,0,0,1,1
2,32,09:40:09,2,0.0044052863436125,598190.0,0.0042584434654919,0.0041116005873715,4.943821966721988e-07,0.0038179148311308,1.6479406555739957e-07,0.00352422907489,1.3183525244591968e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3348319310149366e-05,0.0044052863436125,1.4337083703493764e-05,0.0046989720998533,8.239703277869979e-07,0.0049926578560939,7.250938884525582e-06,0.0058737151248164,7.250938884525582e-06,0.0061674008810572,1.6726597654076055e-06,1,0,0,1,1
3,32,09:40:12,2,0.0044052863436125,294089.0,0.0042584434654919,0.0041116005873715,6.591762622295983e-07,0.0038179148311308,1.8127347211313956e-06,0.00352422907489,1.3183525244591968e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3348319310149366e-05,0.0044052863436125,5.273410097836786e-06,0.0046989720998533,1.1535584589017972e-06,0.0049926578560939,7.250938884525582e-06,0.0052863436123347,8.239703277869979e-07,0.0058737151248164,7.250938884525582e-06,1,0,0,1,1
4,32,09:40:15,2,0.0038179148311308,383113.0,0.0045521292217327,0.0038179148311308,2.4719109833609937e-06,0.00352422907489,1.3183525244591968e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3677907441264164e-05,0.0026431718061674,1.6479406555739958e-06,0.0052863436123347,1.6479406555739957e-07,0.0058737151248164,7.250938884525582e-06,0.0061674008810572,1.6726597654076055e-06,0.0064610866372982,3.95505757337759e-06,0.006754772393539,8.404497343427378e-06,0,0,0,1,1
5,32,09:40:18,2,0.0038179148311308,177783.0,0.0036710719530101,0.00352422907489,1.3183525244591968e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3513113375706766e-05,0.0026431718061674,1.6479406555739958e-06,0.0023494860499266,9.887643933443975e-07,0.0038179148311308,1.6479406555739958e-06,0.0041116005873715,2.1423228522461945e-06,0.0052863436123347,1.6479406555739957e-07,0.0058737151248164,6.591762622295983e-06,0.0061674008810572,1.6726597654076055e-06,1,0,0,1,2
6,32,09:40:21,2,0.0038179148311308,58106.0,0.0036710719530101,0.00352422907489,1.6479406555739956e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3513113375706766e-05,0.0026431718061674,1.6479406555739958e-06,0.0023494860499266,9.887643933443975e-07,0.0038179148311308,3.295881311147992e-07,0.0041116005873715,2.1423228522461945e-06,0.0044052863436125,6.591762622295983e-07,0.0052863436123347,6.591762622295983e-07,0.0055800293685757,1.977528786688795e-06,1,0,0,1,2
7,32,09:40:24,2,0.00352422907489,143544.0,0.0038179148311308,0.00352422907489,1.2853937113477169e-05,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3513113375706766e-05,0.0026431718061674,1.6479406555739958e-06,0.0023494860499266,9.887643933443975e-07,0.0041116005873715,4.943821966721988e-07,0.0044052863436125,6.591762622295983e-07,0.0052863436123347,2.3071169178035943e-06,0.0055800293685757,1.977528786688795e-06,0.0058737151248164,6.591762622295983e-06,1,0,0,1,2
8,32,09:40:27,2,0.0041116005873715,181117.0,0.0042584434654919,0.0041116005873715,1.3183525244591966e-06,0.00352422907489,5.602998228951586e-06,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3513113375706766e-05,0.0026431718061674,1.6479406555739958e-06,0.0044052863436125,1.3183525244591966e-06,0.0046989720998533,8.239703277869979e-07,0.0052863436123347,2.3071169178035943e-06,0.0055800293685757,2.3071169178035943e-06,0.0058737151248164,6.591762622295983e-06,0,0,0,1,1
9,32,09:40:30,2,0.00352422907489,276848.0,0.0039647577092511,0.00352422907489,4.9438219667219874e-06,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3677907441264164e-05,0.0026431718061674,3.295881311147992e-06,0.0023494860499266,9.887643933443975e-07,0.0044052863436125,8.239703277869979e-07,0.0046989720998533,8.239703277869979e-07,0.0049926578560939,3.295881311147992e-07,0.0052863436123347,1.582023029351036e-05,0.0055800293685757,2.3071169178035943e-06,0,0,0,1,2
10,32,09:40:33,2,0.0038179148311308,208473.0,0.0036710719530101,0.00352422907489,8.239703277869979e-07,0.003230543318649,6.097380425623785e-06,0.0029368575624082,1.3677907441264164e-05,0.0026431718061674,3.295881311147992e-06,0.0023494860499266,9.887643933443975e-07,0.0038179148311308,5.273410097836786e-06,0.0041116005873715,9.887643933443975e-07,0.0044052863436125,8.239703277869979e-07,0.0046989720998533,8.239703277869979e-07,0.0049926578560939,6.591762622295983e-07,0,0,0,1,2
11,32,09:40:36,2,0.00352422907489,92242.0,0.00352422907489,0.003230543318649,2.9662931800331924e-06,0.0029368575624082,1.3677907441264164e-05,0.0026431718061674,3.295881311147992e-06,0.0023494860499266,9.887643933443975e-07,0.0020558002936856,3.95505757337759e-06,0.0038179148311308,6.591762622295983e-06,0.0041116005873715,9.887643933443975e-07,0.0044052863436125,1.4831465900165962e-06,0.0046989720998533,1.1535584589017972e-06,0.0049926578560939,6.591762622295983e-07,0,0,1,1,2
12,32,09:40:39,2,0.003230543318649,58083.0,0.0033773861967694,0.003230543318649,1.1535584589017972e-06,0.0029368575624082,1.4007495572378964e-05,0.0026431718061674,3.295881311147992e-06,0.0023494860499266,9.887643933443975e-07,0.0020558002936856,3.95505757337759e-06,0.00352422907489,1.0217232064558776e-05,0.0038179148311308,6.262174491181184e-06,0.0041116005873715,2.9662931800331924e-06,0.0044052863436125,1.4831465900165962e-06,0.0046989720998533,1.1535584589017972e-06,0,0,0,1,2
13,32,09:40:42,2,0.003230543318649,338105.0,0.0030837004405288,0.0029368575624082,8.239703277869979e-07,0.0026431718061674,3.295881311147992e-06,0.0023494860499266,9.887643933443975e-07,0.0020558002936856,3.95505757337759e-06,0.0017621145374449,7.086144818968182e-06,0.003230543318649,2.4719109833609937e-06,0.00352422907489,1.7962553145756553e-05,0.0038179148311308,6.262174491181184e-06,0.0041116005873715,3.460675376705391e-06,0.0044052863436125,1.4831465900165962e-06,0,0,0,2,2
14,32,09:40:45,2,0.0020558002936856,238970.0,0.0027900146842878,0.0023494860499266,8.239703277869979e-07,0.0020558002936856,8.239703277869979e-07,0.0017621145374449,7.086144818968182e-06,0.0014684287812043,2.686143268585613e-05,0.0011747430249635,3.295881311147992e-07,0.003230543318649,1.8127347211313956e-06,0.00352422907489,3.279401904592252e-05,0.0038179148311308,2.1423228522461945e-06,0.0041116005873715,3.460675376705391e-06,0.0044052863436125,2.636705048918393e-06,0,0,1,1,2
15,32,09:40:48,2,0.003230543318649,78509.0,0.0023494860499264,0.0017621145374449,6.591762622295983e-06,0.0014684287812043,2.7685403013643128e-05,0.0011747430249635,3.295881311147992e-07,0.0008810572687225,6.262174491181184e-06,0.0005873715124817,2.2247198850248946e-05,0.0029368575624082,1.6479406555739957e-07,0.003230543318649,9.887643933443975e-07,0.00352422907489,3.279401904592252e-05,0.0038179148311308,2.1423228522461945e-06,0.0041116005873715,3.460675376705391e-06,0,0,1,2,2
16,32,09:40:51,2,0.0014684287812043,733217.0,0.0013215859030837,0.0011747430249635,3.295881311147992e-07,0.0008810572687225,6.262174491181184e-06,0.0005873715124817,2.2247198850248946e-05,0.000293685756241,9.722849867886577e-06,0.0,1.7138582817969556e-05,0.0014684287812043,7.250938884525582e-06,0.0029368575624082,5.767792294508985e-06,0.003230543318649,9.887643933443975e-07,0.00352422907489,3.345319530815212e-05,0.0038179148311308,2.1423228522461945e-06,0,2,2,2,2
17,32,09:40:54,2,0.0014684287812043,109092.0,0.0013215859030837,0.0011747430249635,3.295881311147992e-07,0.0008810572687225,4.119851638934989e-06,0.0005873715124817,2.2247198850248946e-05,0.000293685756241,9.722849867886577e-06,0.0,1.7138582817969556e-05,0.0014684287812043,6.097380425623785e-06,0.0023494860499266,3.131087245590592e-06,0.0029368575624082,1.0876408326788372e-05,0.003230543318649,1.6479406555739958e-06,0.00352422907489,3.345319530815212e-05,0,2,2,2,2
18,32,09:40:57,2,0.0008810572687225,160208.0,0.0007342143906021,0.0005873715124817,2.2247198850248946e-05,0.000293685756241,9.722849867886577e-06,0.0,1.7138582817969556e-05,-0.0002936857562407,2.3071169178035943e-06,-0.0005873715124815,6.591762622295983e-06,0.0008810572687225,3.295881311147992e-07,0.0014684287812043,3.7902635078201903e-06,0.0017621145374449,2.3071169178035943e-06,0.0023494860499266,4.284645704492389e-06,0.0029368575624082,1.0876408326788372e-05,1,2,2,2,2
19,32,09:41:00,2,0.0014684287812043,296791.0,0.0007342143906021,0.0005873715124817,2.2247198850248946e-05,0.000293685756241,9.722849867886577e-06,0.0,1.7138582817969556e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,6.591762622295983e-06,0.0008810572687225,1.8127347211313956e-06,0.0020558002936856,3.295881311147992e-07,0.0029368575624082,5.273410097836786e-06,0.003230543318649,1.153558458901797e-05,0.00352422907489,3.345319530815212e-05,1,2,2,2,2
20,32,09:41:03,2,0.0008810572687225,412258.0,0.0008810572687225,0.0005873715124817,4.119851638934989e-06,0.000293685756241,9.722849867886577e-06,0.0,1.7303376883526957e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,6.591762622295983e-06,0.0011747430249635,1.6479406555739957e-07,0.0017621145374449,1.6479406555739958e-06,0.0020558002936856,6.591762622295983e-07,0.0029368575624082,5.273410097836786e-06,0.003230543318649,1.1370790523460572e-05,1,2,2,2,2
21,32,09:41:06,2,0.0005873715124817,102212.0,0.0004405286343611,0.000293685756241,9.228467671214376e-06,0.0,1.7138582817969556e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,6.591762622295983e-06,-0.0008810572687223,4.334083924159609e-05,0.0005873715124817,6.921350753410782e-06,0.0011747430249635,1.6479406555739957e-07,0.0014684287812043,3.295881311147992e-07,0.0017621145374449,1.6479406555739958e-06,0.0020558002936856,6.591762622295983e-07,2,2,2,2,2
22,32,09:41:09,2,0.0005873715124817,146491.0,0.0004405286343611,0.000293685756241,9.228467671214376e-06,0.0,1.7632965014641754e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,6.591762622295983e-06,-0.0008810572687223,4.334083924159609e-05,0.0005873715124817,1.6644200621297358e-05,0.0008810572687225,1.6479406555739958e-06,0.0011747430249635,3.295881311147992e-07,0.0014684287812043,3.295881311147992e-07,0.0017621145374449,1.6479406555739958e-06,2,2,2,2,2
23,32,09:41:12,2,0.0005873715124817,231661.0,0.0004405286343611,0.000293685756241,1.614981842462516e-05,0.0,1.7632965014641754e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,8.239703277869978e-06,-0.0008810572687223,4.334083924159609e-05,0.0005873715124817,9.228467671214376e-06,0.0008810572687225,2.3071169178035943e-06,0.0011747430249635,3.295881311147992e-07,0.0014684287812043,3.295881311147992e-07,0.0017621145374449,1.6479406555739958e-06,2,2,2,2,2
24,32,09:41:15,2,0.0005873715124817,538230.0,0.0007342143906021,0.0005873715124817,2.4719109833609937e-06,0.000293685756241,6.591762622295983e-06,0.0,1.7797759080199155e-05,-0.0002936857562407,2.1423228522461945e-06,-0.0005873715124815,8.734085474542178e-06,0.0008810572687225,1.8127347211313956e-06,0.0011747430249635,1.6479406555739957e-07,0.0014684287812043,3.295881311147992e-07,0.0017621145374449,1.6479406555739958e-06,0.0020558002936856,6.591762622295983e-07,2,2,2,2,2
25,32,09:41:18,2,0.0008810572687225,170369.0,0.0011747430249635,0.0008810572687225,1.3183525244591966e-06,0.0005873715124817,2.801499114475793e-06,0.000293685756241,1.4337083703493764e-05,0.0,1.7632965014641754e-05,-0.0002936857562407,3.295881311147992e-06,0.0014684287812043,3.295881311147992e-07,0.0017621145374449,1.6479406555739958e-06,0.0020558002936856,6.591762622295983e-07,0.0029368575624082,4.284645704492389e-06,0.003230543318649,1.1370790523460572e-05,1,2,2,2,2
26,32,09:41:21,2,0.0017621145374449,214921.0,0.0023494860499264,0.0017621145374449,1.6479406555739958e-06,0.0014684287812043,1.6479406555739958e-06,0.0011747430249635,1.6479406555739956e-05,0.0008810572687225,1.4831465900165962e-06,0.0005873715124817,2.1423228522461945e-06,0.0029368575624082,3.295881311147992e-06,0.003230543318649,1.1370790523460572e-05,0.00352422907489,2.719102081697093e-05,0.0038179148311308,1.6479406555739957e-07,0.0041116005873715,1.4831465900165962e-06,1,2,1,2,2
27,32,09:41:24,2,0.0011747430249635,184123.0,0.0020558002936859,0.0011747430249635,1.0382026130116173e-05,0.0008810572687225,1.8127347211313956e-06,0.0005873715124817,6.262174491181184e-06,0.000293685756241,1.4666671834608563e-05,0.0,1.7632965014641754e-05,0.0029368575624082,2.636705048918393e-06,0.003230543318649,1.1370790523460572e-05,0.00352422907489,2.5872668292511732e-05,0.0038179148311308,1.6479406555739957e-07,0.0041116005873715,1.4831465900165962e-06,0,2,2,2,2
